movieId,title,year,runtime,posterUrl,boxOffice,imdbRating,imdbVotes
4810,I Never Promised You a Rose Garden (1977),1977.0,96.0,"https://m.media-amazon.com/images/M/MV5BZjAzMTYyMDUtZGNkYS00YzRiLWFjYzYtODk0YWE2NWRiMjY4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,1639.0
4811,Quadrophenia (1979),1979.0,120.0,"https://m.media-amazon.com/images/M/MV5BYzkzYTY5Y2ItNDE4Yy00MDkyLWJkMzEtZDU0YTI2N2Q2ZGJjXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.2,21632.0
4812,SpaceCamp (1986),1986.0,107.0,"https://m.media-amazon.com/images/M/MV5BZDE3ZmZlNjEtNjE1ZC00MmZhLWIzNmMtYmJhNzQ1OTY2ZjYyXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.7,16259.0
4813,When Worlds Collide (1951),1951.0,83.0,"https://m.media-amazon.com/images/M/MV5BYTk5MTQwOTUtNmI0MS00ZjYwLWIyMzctMTNkMTU1NTY2ZWY2XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.6,9789.0
4814,Don't Say a Word (2001),2001.0,113.0,"https://m.media-amazon.com/images/M/MV5BOGY3OWJmZmQtYWFjZi00MzFhLTg4Y2YtOWI5YTkxZGRmOWNkXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",100020092.0,6.3,58530.0
4815,Hearts in Atlantis (2001),2001.0,101.0,"https://m.media-amazon.com/images/M/MV5BOTViYTA1NjItZDk4Yi00YmY4LTkwZDgtZGIxMDZkNmFlNDMzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.9,42030.0
4816,Zoolander (2001),2001.0,90.0,"https://m.media-amazon.com/images/M/MV5BODI4NDY2NDM5M15BMl5BanBnXkFtZTgwNzEwOTMxMDE@._V1_SY150_CR0,0,101,150_.jpg",60780981.0,6.5,304141.0
4818,Extreme Days (2001),2001.0,93.0,"https://m.media-amazon.com/images/M/MV5BNmY5OWFkZTctOWYwMy00NmYxLWI4NzQtMTNiZWEzYWUzNGRiXkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",,5.6,1393.0
4821,Joy Ride (2001),2001.0,97.0,"https://m.media-amazon.com/images/M/MV5BMGQ5ZDYzODYtYzlhNi00YTk4LWIyMTQtNTlhNzk5N2ZlNmFhXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",37000000.0,6.6,78625.0
4822,Max Keeble's Big Move (2001),2001.0,86.0,"https://m.media-amazon.com/images/M/MV5BYmU1NzJlMzctNzczYS00NTUzLTk0NDQtY2ZjNTAxNWVhMTEwXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.4,9000.0
4823,Serendipity (2001),2001.0,90.0,"https://m.media-amazon.com/images/M/MV5BYTQzMjE3YTAtYzc2MC00OTk4LTg0NTYtYzg3YzQ2ZTM3ODY1XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",77516304.0,6.8,126012.0
4825,"Swamp, The (Ciénaga, La) (2001)",2001.0,103.0,"https://m.media-amazon.com/images/M/MV5BNmFiOTE0MWItMDUwMi00N2MxLTliOTEtMGEwZDY3ODIzNWY1XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.0,8416.0
4826,"Big Red One, The (1980)",1980.0,113.0,"https://m.media-amazon.com/images/M/MV5BYTMxMjA1ZjgtYjI3Ny00OWU4LWE1ZTItZWEwMjViODRhNzgzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.1,22064.0
4827,"Boogeyman, The (1980)",1980.0,82.0,"https://m.media-amazon.com/images/M/MV5BNDRlODY1MmQtOWJkNy00NmRlLTkxNzEtNGU3NzNkYjJjMTE5XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,4.7,5469.0
4828,"Party, The (Boum, La) (1980)",1980.0,110.0,"https://m.media-amazon.com/images/M/MV5BYmZjYmI0NDktZmYyMS00NWM3LWI3M2ItYWRiOGVkMTAwZWM4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.7,11102.0
4830,Brubaker (1980),1980.0,131.0,"https://m.media-amazon.com/images/M/MV5BMjI3OTY5OGYtZmI1Ny00MGU5LTg2MzgtZGY0YWVjODM1NDExXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.1,20078.0
4831,Can't Stop the Music (1980),1980.0,124.0,"https://m.media-amazon.com/images/M/MV5BMmY1Y2FlZDItMjU5OC00YTM1LWE4Y2QtYTFmZTJlOTMzMTgzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,4.3,4671.0
4833,"Changeling, The (1980)",1980.0,107.0,"https://m.media-amazon.com/images/M/MV5BNjMzZWFmZWEtNWE0My00MDcwLTg4YzItMTczOTJkN2Q2NGY0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.1,42148.0
4835,Coal Miner's Daughter (1980),1980.0,124.0,"https://m.media-amazon.com/images/M/MV5BYzM4YTY2ZWUtOTAzZS00OWE0LTg3NzctOWMzMTljOTJjMGQ2XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.5,21181.0
4836,"Competition, The (1980)",1980.0,123.0,"https://m.media-amazon.com/images/M/MV5BMDE5Y2FjODktM2FmYS00OTc0LTk4YWMtYmUyNDVmY2ZlNGJiXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.6,2968.0
4840,"Last Metro, The (Dernier métro, Le) (1980)",1980.0,132.0,"https://m.media-amazon.com/images/M/MV5BYmFiMTFlMzUtN2JmNS00MGIzLWEzOTUtY2RkNjQ2OTY2MDZiXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.3,16370.0
4844,Bandits (2001),2001.0,123.0,"https://m.media-amazon.com/images/M/MV5BMTkyMzA3OTI3NV5BMl5BanBnXkFtZTYwMjU0ODM3._V1_SY150_CR0,0,101,150_.jpg",67631903.0,6.5,72453.0
4845,Corky Romano (2001),2001.0,86.0,"https://m.media-amazon.com/images/M/MV5BMjgzNzE2ODQtMGNlNy00ZmY0LWIyMzctY2U5NmJmZDg1NTlhXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,4.7,13955.0
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),1993.0,90.0,"https://m.media-amazon.com/images/M/MV5BOWE2NzA1YTAtNmIwMi00ZjhlLTg2YTYtZGZlMDdlNjJiZWJkXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.5,17628.0
4847,Fat Girl (À ma soeur!) (2001),2001.0,95.0,"https://m.media-amazon.com/images/M/MV5BODJmNjU4MzUtMzc3ZS00ZDk1LTgyNDktOTE3ZWUxODhjMzA4XkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",,6.4,13339.0
4848,Mulholland Drive (2001),2001.0,147.0,"https://m.media-amazon.com/images/M/MV5BNjliY2UwMjQtYjVlNi00NzExLTg1MDMtMjE2OTYwYjI0NTcxXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",12892096.0,7.9,403543.0
4849,My First Mister (2001),2001.0,109.0,"https://m.media-amazon.com/images/M/MV5BMjY2Njg1ZmEtZGE0My00YTE3LWI2MjUtOWNhZWUwNmEzMTQ4XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.1,6005.0
4850,Spriggan (Supurigan) (1998),1998.0,90.0,"https://m.media-amazon.com/images/M/MV5BZGQ1Y2RlZWYtMTcyMC00ZTc0LTlhMzItM2RhNDZlZTVjOGY0XkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",,6.5,4362.0
4852,Bones (2001),2001.0,96.0,"https://m.media-amazon.com/images/M/MV5BOWQwYzVlY2YtOWRmZS00M2E0LWExN2UtOGJhOTIzODI0ZTZmXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,4.5,8481.0
4855,Dirty Harry (1971),1971.0,102.0,"https://m.media-amazon.com/images/M/MV5BYzNmOWVjN2ItMTQzOS00MTI4LTgxZDItMmZjNTVlMjY5Mjc1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.7,174050.0
4857,Fiddler on the Roof (1971),1971.0,181.0,"https://m.media-amazon.com/images/M/MV5BMzYyYjJmMjctNzk3Yi00NmRhLWE5ZmQtZTNlZjU3MDMxNTBhXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",140866.0,8.0,49543.0
4860,Making the Grade (1984),1984.0,105.0,"https://m.media-amazon.com/images/M/MV5BNTY4YTA5ZjktZjEwNi00ZWVhLWFjNGMtM2VjMzA1NmNjZWJiXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.6,1692.0
4862,Not Without My Daughter (1991),1991.0,116.0,"https://m.media-amazon.com/images/M/MV5BZjY5Y2RkNjEtM2JiYi00MzE0LTgyMmQtNDZjMWE2ZTdlODk5XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,6.5,15845.0
4863,Female Trouble (1975),1975.0,89.0,"https://m.media-amazon.com/images/M/MV5BMTY5NzgyMjUwOV5BMl5BanBnXkFtZTgwNjc2NjQzMTE@._V1_SY150_CR0,0,101,150_.jpg",,7.1,11158.0
4864,Titanica (1992),1992.0,96.0,"https://m.media-amazon.com/images/M/MV5BMTQ1OTQ3MTAxN15BMl5BanBnXkFtZTcwMjk2MzkxMQ@@._V1_SY150_CR1,0,101,150_.jpg",,6.4,412.0
4865,From Hell (2001),2001.0,122.0,"https://m.media-amazon.com/images/M/MV5BNzA5N2RlZDItNzc5My00YjIwLWFiMzktYTI1NDg0MDc1YTY1XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",74558115.0,6.7,167798.0
4866,"Last Castle, The (2001)",2001.0,131.0,"https://m.media-amazon.com/images/M/MV5BMTk0MzUxNGQtYTg2MC00OTJmLWE5YTAtMzI4NzlhZGFjNTBmXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",,6.9,87225.0
4867,Riding in Cars with Boys (2001),2001.0,132.0,"https://m.media-amazon.com/images/M/MV5BZmQ3MjM3OTAtNDUwYy00NWM3LTljM2ItN2JhZTRlMDM3ZTcxXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",35743308.0,6.5,31063.0
4871,Focus (2001),2001.0,106.0,"https://m.media-amazon.com/images/M/MV5BMjlmMGY0MTMtODNiMy00ZWNmLWFhYTktNzZhZWRkYWU0ZWQ4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.7,3181.0
4873,Waking Life (2001),2001.0,99.0,"https://m.media-amazon.com/images/M/MV5BMjlhZDI0MjYtNjcyYi00YzI1LThiNjktN2Y4ZDNkY2NhNmYzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.7,68220.0
4874,K-PAX (2001),2001.0,120.0,"https://m.media-amazon.com/images/M/MV5BZWU5MTJiNDMtMmI0Yy00MWRjLTgwZjktODEyY2NmZThhM2EwXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",65001485.0,7.4,196673.0
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),2001.0,91.0,"https://m.media-amazon.com/images/M/MV5BNmFjMzZkODQtYmEwNS00MzIwLThhNmMtNjRiMmRjNjQ3MzQwXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",26600000.0,5.6,97107.0
4877,Better Than Sex (2000),2000.0,95.0,"https://m.media-amazon.com/images/M/MV5BMTU3MzE2ODkzMF5BMl5BanBnXkFtZTcwMjA5NjQyMQ@@._V1_SY150_CR1,0,101,150_.jpg",,6.3,2296.0
4878,Donnie Darko (2001),2001.0,113.0,"https://m.media-amazon.com/images/M/MV5BMWE3NTYzZmEtM2U5MS00MDZhLTk2ZTQtZTgzNjg0ZGQ5ZjM0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",7510877.0,8.0,877094.0
4879,High Heels and Low Lifes (2001),2001.0,86.0,"https://m.media-amazon.com/images/M/MV5BOTI0MTgzOWUtNTU5Mi00MzVkLWI1ZDktNTVkZTg4M2Y2MTRkXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",,6.1,3757.0
4880,Life as a House (2001),2001.0,125.0,"https://m.media-amazon.com/images/M/MV5BMWI5ZTRmYTUtMGQxYy00N2UxLWJmOGEtM2Y0ODNjYTViZGMzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",5920746.0,7.4,46280.0
4881,"Man Who Wasn't There, The (2001)",2001.0,116.0,"https://m.media-amazon.com/images/M/MV5BN2E4MTZkMjUtNWNjMy00N2VhLThmODUtNDAyMDg0ZTQ3MGUwXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.5,117517.0
4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",2000.0,133.0,"https://m.media-amazon.com/images/M/MV5BMjExMTQ4MTAxMl5BMl5BanBnXkFtZTcwNjE5NzUxMQ@@._V1_SX101_CR0,0,101,150_.jpg",,7.2,1358.0
4885,Domestic Disturbance (2001),2001.0,89.0,"https://m.media-amazon.com/images/M/MV5BOTcxZjFlYjMtZjM3MS00NmI5LWFmZjctMjYxN2NkZTc0MWZjXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",,5.6,29271.0
4886,"Monsters, Inc. (2001)",2001.0,92.0,"https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SY150_CR0,0,101,150_.jpg",562816256.0,8.1,1019573.0
4887,"One, The (2001)",2001.0,87.0,"https://m.media-amazon.com/images/M/MV5BMzE3Y2VjNzMtZGMyOS00ZjA5LWExZjYtYzNkMTQ3Mzk5YmY0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",72689126.0,5.9,97654.0
4888,Tape (2001),2001.0,86.0,"https://m.media-amazon.com/images/M/MV5BMDYyNDQ2ZGQtZDY1Yy00NDI0LWI3NGYtZTY0MGViMmQyYmJlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.2,21689.0
4889,Heist (2001),2001.0,109.0,"https://m.media-amazon.com/images/M/MV5BY2M4YWQ5NDAtNjAwZC00NmM2LWJiNWUtOWEwNmE1Mjc5OGMyXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.5,40049.0
4890,Shallow Hal (2001),2001.0,114.0,"https://m.media-amazon.com/images/M/MV5BMTcwMzY2NDE0NF5BMl5BanBnXkFtZTYwNjg2Njc2._V1_SY150_CR0,0,101,150_.jpg",141069860.0,6.0,148809.0
4893,When a Stranger Calls (1979),1979.0,97.0,"https://m.media-amazon.com/images/M/MV5BMTAwMDcwNjUtODNhMi00M2NjLTllMDctMTUzMzc3ZGQzYTk0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,15024.0
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001.0,152.0,"https://m.media-amazon.com/images/M/MV5BNTU1MzgyMDMtMzBlZS00YzczLThmYWEtMjU3YmFlOWEyMjE1XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",974755371.0,7.7,897459.0
4898,Novocaine (2001),2001.0,95.0,"https://m.media-amazon.com/images/M/MV5BZWIwNDIwOTktYmNkOC00ZjRkLTg3NjgtNDY1ZGIzMTM5MDA3XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,5.8,11998.0
4899,Black Knight (2001),2001.0,95.0,"https://m.media-amazon.com/images/M/MV5BNzU4Y2M0MjgtZTBkOS00Y2RjLTk0YzAtYzEzNmI4NmY3YTI4XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,4.9,44450.0
4900,Out Cold (2001),2001.0,89.0,"https://m.media-amazon.com/images/M/MV5BZGUxZDZiYzAtMTc3My00OGQ0LWE5NDMtZWIwMzk2Zjk4ZjE4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.3,18883.0
4901,Spy Game (2001),2001.0,126.0,"https://m.media-amazon.com/images/M/MV5BYTljZmI1MjctMWJmMC00ZjJmLTkwNzUtNGQxNWJhZGRjMjM3XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",80687000.0,7.1,171811.0
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",2001.0,106.0,"https://m.media-amazon.com/images/M/MV5BZmUzNWM1NTktMTkwNC00OGFhLTgyNmEtYjE3ZTg5MmE3NzlmXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.4,72859.0
4903,In the Bedroom (2001),2001.0,131.0,"https://m.media-amazon.com/images/M/MV5BYTFmY2U1N2QtZWE5Mi00MjBjLTkyNjgtZmNkZTk2MTJlMTcxXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",43368779.0,7.4,43186.0
4909,"Incredible Shrinking Woman, The (1981)",1981.0,88.0,"https://m.media-amazon.com/images/M/MV5BZTYxODM1ZjctMzJmNS00ZmIyLTg2YmYtNjA1YWI0YzAxODcwXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.5,5296.0
4911,Jabberwocky (1977),1977.0,105.0,"https://m.media-amazon.com/images/M/MV5BYzMzNWQ4YmItYjc0NC00YTQyLTkwYzYtOWFjYTI1YzkzYjhlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.1,16483.0
4912,Funny Girl (1968),1968.0,151.0,"https://m.media-amazon.com/images/M/MV5BZjg4NTA3MTktNDRkMy00MjlhLTlmYTgtNWExY2ViN2QxMWJhXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.4,26158.0
4914,Breathless (À bout de souffle) (1960),1960.0,90.0,"https://m.media-amazon.com/images/M/MV5BZGI5MWNjYmEtNzUxZC00YTI3LWE5MzctZTdhYjJkMGMxYzI3XkEyXkFqcGc@._V1_SY150_CR4,0,101,150_.jpg",,7.7,90670.0
4915,"Beastmaster, The (1982)",1982.0,118.0,"https://m.media-amazon.com/images/M/MV5BY2EyYjlmY2EtMjQ3Ni00N2Q2LWFkYTQtOGE2NzM2YjZkZTQ5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.2,26116.0
4916,Midway (1976),1976.0,132.0,"https://m.media-amazon.com/images/M/MV5BZDQxOGRhNTYtMjk1ZS00YTM0LWJhZTktYzJlMjBjMDgxNjEwXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.8,22282.0
4917,MacArthur (1977),1977.0,130.0,"https://m.media-amazon.com/images/M/MV5BYTE5MWViMDktYWRiYS00YWE1LWE0ZWItZDJjMjZjMzdjN2Y5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.5,5397.0
4919,Subway (1985),1985.0,104.0,"https://m.media-amazon.com/images/M/MV5BYjcxYzJhYzEtMzA2MS00MzdlLTlhNDktZmE4MjZhMzc0MGRkXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",1272637.0,6.5,16956.0
4920,"Now, Voyager (1942)",1942.0,117.0,"https://m.media-amazon.com/images/M/MV5BNTIwOGNiMDgtODgxNi00NTAxLTk2ZGEtOTliYWY5ZGRmNzU1XkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",,7.8,19760.0
4921,Little Women (1933),1933.0,115.0,"https://m.media-amazon.com/images/M/MV5BMDA5NWY5NzMtZDE2YS00YjdiLWIzYTktYjljOGY2Yzg3OTRmXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.2,8210.0
4925,"Cheap Detective, The (1978)",1978.0,92.0,"https://m.media-amazon.com/images/M/MV5BNTI3NzMzYjQtMjU3Yy00Zjc5LWFhNmQtYWFmOWNiYmI0NTM2XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,6105.0
4926,Everybody's Famous! (Iedereen beroemd!) (2000),2000.0,97.0,"https://m.media-amazon.com/images/M/MV5BZmQ0MDllMjktMjc5Yi00YWVhLThiOTYtZjVjYTMyZDc2NzZmXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",,6.9,3357.0
4927,"Last Wave, The (1977)",1977.0,106.0,"https://m.media-amazon.com/images/M/MV5BN2U4MGJkYjctNDA1YS00ODUwLWI4NDUtOTJiYzAzODQzMDcxXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.9,11531.0
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),1977.0,103.0,"https://m.media-amazon.com/images/M/MV5BYTcwNjY3OTAtODNmYy00OTZlLWE0YmMtMGEwYmRmNjNiMmE5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.8,25821.0
4929,"Toy, The (1982)",1982.0,102.0,"https://m.media-amazon.com/images/M/MV5BNDMwZTg1ODItOWU3ZC00MDY5LWJiNWEtMDM3Mjg4OWViOGQ0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.8,15004.0
4932,Dressed to Kill (1980),1980.0,104.0,"https://m.media-amazon.com/images/M/MV5BMTMzNjY0MDgxMV5BMl5BanBnXkFtZTcwMDE4NzQzNA@@._V1_SX101_CR0,0,101,150_.jpg",,7.1,52136.0
4936,Fame (1980),1980.0,134.0,"https://m.media-amazon.com/images/M/MV5BY2UxMGYxZjAtMzFiOS00NTU5LWE2MjgtYjI1NWE3ODVmNjk5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.6,25407.0
4939,"Final Countdown, The (1980)",1980.0,103.0,"https://m.media-amazon.com/images/M/MV5BYjljZWJmOTktZGQyNi00NzFlLTk4ZmMtYzdjM2IxZDZiYjYyXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",56647800.0,6.7,28277.0
4941,Flash Gordon (1980),1980.0,111.0,"https://m.media-amazon.com/images/M/MV5BYzQ1NGE2MTItY2Q0ZS00ZmYyLWEzZjgtYWIwNGU2NWFkZGQ1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.5,63622.0
4942,"Angry Red Planet, The (1959)",1959.0,83.0,"https://m.media-amazon.com/images/M/MV5BOTg4NGM2NjMtYzAzNS00MjQ0LWI2NmYtNTJhNDEzMTM5YWFiXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.3,4029.0
4945,"Enforcer, The (1976)",1976.0,96.0,"https://m.media-amazon.com/images/M/MV5BZTQxNGQ2MjEtMWEwZS00ZmEwLWEyOTEtNzdkM2QwMTg2ZDBlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.7,50968.0
4946,"Eye for an Eye, An (1981)",1981.0,106.0,"https://m.media-amazon.com/images/M/MV5BMzk4MGIwNzUtY2Y4Yy00ZTZmLWEyYzktOGMyZmZhZmFlZjQzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.5,4787.0
4947,"Gauntlet, The (1977)",1977.0,109.0,"https://m.media-amazon.com/images/M/MV5BMWI4YzFmOTktZjkwNS00YTMzLThlOTUtNTA1ZDZlNThiOGQ0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,26054.0
4951,Lord of the Flies (1990),1990.0,90.0,"https://m.media-amazon.com/images/M/MV5BMGFmNWUwMTItMmM1Mi00YmFmLWE3Y2YtNjIyYTcxN2M5MjY3XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,35047.0
4952,Morons From Outer Space (1985),1985.0,86.0,"https://m.media-amazon.com/images/M/MV5BNTI0ZDE3OWEtY2YxNi00ODU2LTg4YjUtODA3NTE2ZTNlMjY0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",2409137.0,4.5,2178.0
4953,"People That Time Forgot, The (1977)",1977.0,91.0,"https://m.media-amazon.com/images/M/MV5BMTQyMjMxODYxM15BMl5BanBnXkFtZTcwMTUxMTM4NA@@._V1_SX101_CR0,0,101,150_.jpg",,5.4,3741.0
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),1960.0,127.0,"https://m.media-amazon.com/images/M/MV5BMjA5MzU1ODQzOF5BMl5BanBnXkFtZTgwNTA2MDE3MTE@._V1_SX101_CR0,0,101,150_.jpg",,6.5,26072.0
4956,"Stunt Man, The (1980)",1980.0,131.0,"https://m.media-amazon.com/images/M/MV5BY2QyMjkxNTctYjc1ZS00MjliLTg0OTMtYjFhOTRmNzkyNzRjXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.0,10965.0
4957,Sudden Impact (1983),1983.0,117.0,"https://m.media-amazon.com/images/M/MV5BZDVlNWYxODEtYzRkMi00ODk3LWE4ZTYtMjdiYTFmZGFhZDczXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.6,50406.0
4958,Behind Enemy Lines (2001),2001.0,106.0,"https://m.media-amazon.com/images/M/MV5BNTBjYjM3MTQtNmIxMi00MDY0LWExMGItYzY5MWI2MjU4YWNhXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",32896412.0,6.4,115902.0
4959,"Affair of the Necklace, The (2001)",2001.0,118.0,"https://m.media-amazon.com/images/M/MV5BNDY4YjFmYjktN2UyZi00ZmNmLTlhYzQtYjNhYTdkNDkwNjBmXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.0,5683.0
4961,Pornstar: The Legend of Ron Jeremy (2001),2001.0,77.0,"https://m.media-amazon.com/images/M/MV5BMTM0NjYzOTg0N15BMl5BanBnXkFtZTcwNTQyMTQyMQ@@._V1_SY150_CR3,0,101,150_.jpg",,6.4,2708.0
4962,Texas Rangers (2001),2001.0,90.0,"https://m.media-amazon.com/images/M/MV5BNjc4NWMxYmMtMjczYS00NmU3LWE5NzAtY2JhNTdjOWM3YmE1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.2,6455.0
4963,Ocean's Eleven (2001),2001.0,116.0,"https://m.media-amazon.com/images/M/MV5BMmNhZDkxYTgtMDM3ZC00NTQ3LWFjZTUtNzc1Y2QyNWZjNDRmXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",450717150.0,7.7,641405.0
4964,Baran (2001),2001.0,94.0,"https://m.media-amazon.com/images/M/MV5BMDY1MDg5YWMtZTBmNy00ODExLTgyYjQtYTI5N2RmMjQxMzVhXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.8,9180.0
4965,"Business of Strangers, The (2001)",2001.0,84.0,"https://m.media-amazon.com/images/M/MV5BODc3ODcwMTc1MV5BMl5BanBnXkFtZTcwMDQ1OTEzMQ@@._V1_SY150_CR1,0,101,150_.jpg",,6.3,3871.0
4966,"Incredible Shrinking Man, The (1957)",1957.0,81.0,"https://m.media-amazon.com/images/M/MV5BYzM5MjE2ZmUtODA4Yi00YTg3LTk0NTAtYzc2NzY5ZWRjNDgxXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.6,20878.0
4967,No Man's Land (2001),2001.0,98.0,"https://m.media-amazon.com/images/M/MV5BNTY3MzY5OWQtOWE1NC00OTVmLWExZDctNzEyMjhiYTJlZTMzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.9,49611.0
4969,And Then There Were None (1945),1945.0,97.0,"https://m.media-amazon.com/images/M/MV5BOGMzNWQ0NDMtYzkyMy00YjY5LWE3YTgtZDU3Yzk2NWRjYmRiXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.4,17461.0
