uniqueId,movieId,genreId
12696,31420,9
12697,31420,7
12698,31420,10
12699,31422,3
12700,31422,4
12701,31424,8
12702,31424,11
12703,31424,13
12704,31424,10
12705,31427,11
12706,31427,12
12707,31427,10
12708,31431,7
12709,31431,11
12710,31431,12
12711,31431,10
12712,31433,4
12713,31433,6
12714,31435,7
12715,31437,7
12716,31445,4
12717,31445,7
12718,31522,7
12719,31545,9
12720,31545,19
12721,31553,8
12722,31553,1
12723,31553,13
12724,31590,9
12725,31590,7
12726,31590,10
12727,31610,7
12728,31617,8
12729,31617,1
12730,31617,7
12731,31617,6
12732,31617,14
12733,31658,1
12734,31658,2
12735,31658,5
12736,31658,6
12737,31660,8
12738,31660,2
12739,31660,7
12740,31660,13
12741,31664,8
12742,31664,4
12743,31664,6
12744,31685,4
12745,31685,6
12746,31692,4
12747,31694,4
12748,31694,15
12749,31694,6
12750,31696,8
12751,31696,5
12752,31696,11
12753,31696,10
12754,31698,1
12755,31698,3
12756,31698,4
12757,31698,5
12758,31700,3
12759,31700,4
12760,31700,7
12761,31702,7
12762,31702,14
12763,31737,12
12764,31737,10
12765,31804,8
12766,31804,5
12767,31804,11
12768,31804,12
12769,31804,13
12770,31804,10
12771,31851,4
12772,31867,8
12773,31867,4
12774,31878,8
12775,31878,4
12776,31903,7
12777,31903,6
12778,31909,4
12779,31909,11
12780,31921,1
12781,31921,4
12782,31921,9
12783,31921,7
12784,31921,12
12785,31921,10
12786,31923,8
12787,31923,1
12788,31923,4
12789,31925,1
12790,31925,4
12791,31925,6
12792,31952,4
12793,31952,9
12794,31952,7
12795,31952,12
12796,31973,7
12797,31973,14
12798,32009,4
12799,32009,7
12800,32009,6
12801,32011,11
12802,32011,10
12803,32017,8
12804,32017,4
12805,32019,4
12806,32019,9
12807,32019,15
12808,32022,16
12809,32022,14
12810,32029,8
12811,32029,9
12812,32029,7
12813,32029,10
12814,32031,1
12815,32031,2
12816,32031,3
12817,32031,4
12818,32031,5
12819,32031,13
12820,32031,17
12821,32058,7
12822,32060,11
12823,32060,12
12824,32116,4
12825,32139,7
12826,32160,4
12827,32179,9
12828,32179,7
12829,32179,10
12830,32213,11
12831,32213,12
12832,32213,13
12833,32213,10
12834,32234,7
12835,32243,8
12836,32243,4
12837,32243,9
12838,32289,3
12839,32289,4
12840,32289,7
12841,32291,4
12842,32291,7
12843,32294,7
12844,32296,1
12845,32296,4
12846,32296,9
12847,32298,4
12848,32298,6
12849,32300,8
12850,32300,4
12851,32302,16
12852,32314,1
12853,32314,4
12854,32314,16
12855,32371,9
12856,32371,7
12857,32371,19
12858,32387,8
12859,32387,7
12860,32392,4
12861,32392,9
12862,32392,7
12863,32392,18
12864,32440,8
12865,32440,4
12866,32442,4
12867,32456,2
12868,32456,4
12869,32456,7
12870,32456,5
12871,32460,8
12872,32460,4
12873,32460,9
12874,32460,7
12875,32469,4
12876,32469,9
12877,32469,7
12878,32511,8
12879,32511,1
12880,32515,1
12881,32515,7
12882,32515,14
12883,32515,18
12884,32554,2
12885,32554,5
12886,32554,13
12887,32554,10
12888,32582,16
12889,32584,7
12890,32587,8
12891,32587,9
12892,32587,19
12893,32587,12
12894,32587,10
12895,32589,4
12896,32596,8
12897,32596,1
12898,32596,4
12899,32598,4
12900,32598,6
12901,32600,7
12902,32620,4
12903,32620,15
12904,32620,6
12905,32632,8
12906,32632,9
12907,32649,7
12908,32649,14
12909,32657,2
12910,32657,7
12911,32659,4
12912,32666,4
12913,32728,7
12914,32728,12
12915,32728,10
12916,32743,7
12917,32743,11
12918,32743,10
12919,32770,7
12920,32799,7
12921,32799,6
12922,32862,4
12923,32862,6
12924,32875,4
12925,32892,7
12926,32892,14
12927,32898,8
12928,32898,1
12929,32898,5
12930,32898,13
12931,32906,7
12932,32906,14
12933,32914,7
12934,32914,11
12935,32914,10
12936,32917,4
12937,32917,5
12938,32917,6
12939,33004,1
12940,33004,4
12941,33004,13
12942,33085,11
12943,33085,10
12944,33090,2
12945,33090,4
12946,33090,13
12947,33124,7
12948,33124,14
12949,33126,4
12950,33126,18
12951,33132,8
12952,33132,9
12953,33132,7
12954,33138,1
12955,33138,4
12956,33138,7
12957,33145,4
12958,33145,7
12959,33145,6
12960,33148,4
12961,33148,9
12962,33154,16
12963,33158,8
12964,33158,9
12965,33158,10
12966,33162,8
12967,33162,7
12968,33162,6
12969,33162,14
12970,33164,11
12971,33164,10
12972,33166,9
12973,33166,7
12974,33171,7
12975,33171,12
12976,33188,4
12977,33188,6
12978,33201,7
12979,33201,12
12980,33201,6
12981,33201,10
12982,33237,7
12983,33237,15
12984,33237,6
12985,33294,2
12986,33294,5
12987,33294,11
12988,33310,7
12989,33310,6
12990,33312,4
12991,33312,15
12992,33421,7
12993,33435,16
12994,33437,8
12995,33437,9
12996,33437,7
12997,33437,10
12998,33493,8
12999,33493,1
13000,33493,13
13001,33495,4
13002,33499,4
13003,33499,6
13004,33558,1
13005,33558,7
13006,33564,4
13007,33615,1
13008,33615,2
13009,33615,3
13010,33615,4
13011,33629,1
13012,33629,4
13013,33639,3
13014,33639,16
13015,33644,11
13016,33644,10
13017,33646,4
13018,33646,7
13019,33649,4
13020,33649,7
13021,33649,6
13022,33660,7
13023,33660,6
13024,33669,1
13025,33669,4
13026,33669,7
13027,33672,8
13028,33672,4
13029,33672,7
13030,33677,16
13031,33679,8
13032,33679,1
13033,33679,4
13034,33679,6
13035,33681,8
13036,33681,1
13037,33681,3
13038,33681,5
13039,33683,11
13040,33683,10
13041,33725,4
13042,33725,7
13043,33725,15
13044,33779,4
13045,33781,7
13046,33781,6
13047,33794,8
13048,33794,9
13049,33794,17
13050,33801,8
13051,33801,1
13052,33801,5
13053,33801,13
13054,33815,4
13055,33815,7
13056,33815,6
13057,33826,4
13058,33826,7
13059,33830,1
13060,33830,4
13061,33830,6
13062,33834,8
13063,33834,11
13064,33834,10
13065,33836,4
13066,33836,5
13067,33836,6
13068,33838,16
13069,33880,4
13070,33880,7
13071,33893,4
13072,33893,9
13073,33893,10
13074,33896,11
13075,33903,4
13076,33903,9
13077,33903,7
13078,33903,6
13079,33966,4
13080,34018,4
13081,34018,15
13082,34048,8
13083,34048,1
13084,34048,13
13085,34048,10
13086,34072,16
13087,34129,4
13088,34143,7
13089,34143,11
13090,34143,10
13091,34148,7
13092,34150,8
13093,34150,1
13094,34150,13
13095,34153,16
13096,34162,4
13097,34162,6
13098,34164,4
13099,34164,7
13100,34271,9
13101,34271,7
13102,34292,8
13103,34292,11
13104,34292,13
13105,34312,4
13106,34319,8
13107,34319,13
13108,34319,10
13109,34321,3
13110,34321,4
13111,34323,8
13112,34323,9
13113,34323,11
13114,34326,7
13115,34330,7
13116,34330,12
13117,34332,8
13118,34332,1
13119,34332,3
13120,34332,4
13121,34334,8
13122,34334,1
13123,34334,13
13124,34334,10
13125,34336,4
13126,34336,6
13127,34338,4
13128,34338,16
13129,34359,4
13130,34397,8
13131,34397,1
13132,34397,7
13133,34397,10
13134,34405,8
13135,34405,1
13136,34405,13
13137,34437,4
13138,34437,7
13139,34450,8
13140,34450,4
13141,34450,9
13142,34450,7
13143,34482,7
13144,34520,8
13145,34520,1
13146,34520,4
13147,34523,4
13148,34523,7
13149,34528,4
13150,34528,7
13151,34530,4
13152,34532,7
13153,34532,11
13154,34532,12
13155,34532,10
13156,34534,8
13157,34534,9
13158,34534,7
13159,34536,8
13160,34536,7
13161,34536,14
13162,34540,4
13163,34540,7
13164,34542,16
13165,34800,4
13166,34811,8
13167,34811,9
13168,34811,7
13169,34811,10
13170,35015,1
13171,35015,7
13172,35347,2
13173,35347,7
13174,35807,4
13175,35836,4
13176,35836,6
13177,35957,11
13178,35957,10
13179,36276,7
13180,36276,12
13181,36276,10
13182,36289,1
13183,36289,3
13184,36289,4
13185,36289,5
13186,36363,4
13187,36363,7
13188,36363,13
13189,36397,1
13190,36397,2
13191,36397,3
13192,36397,4
13193,36397,5
13194,36397,14
13195,36401,4
13196,36401,5
13197,36401,11
13198,36401,10
13199,36477,4
13200,36477,7
13201,36477,6
13202,36509,8
13203,36509,1
13204,36509,11
13205,36509,12
13206,36509,13
13207,36509,10
13208,36517,7
13209,36517,10
13210,36519,8
13211,36519,9
13212,36519,10
13213,36525,4
13214,36525,5
13215,36525,6
13216,36527,7
13217,36529,8
13218,36529,9
13219,36529,7
13220,36529,10
13221,36529,14
13222,36533,7
13223,36533,11
13224,36533,12
13225,36533,10
13226,36535,4
13227,36535,7
13228,36537,4
13229,36537,7
13230,36708,1
13231,36708,2
13232,36708,4
13233,36850,8
13234,36850,4
13235,36850,9
13236,36850,10
13237,36931,8
13238,36931,9
13239,36931,7
13240,37211,4
13241,37211,15
13242,37211,18
13243,37240,16
13244,37380,8
13245,37380,11
13246,37380,13
13247,37382,9
13248,37382,7
13249,37382,10
13250,37384,4
13251,37386,8
13252,37386,13
13253,37444,4
13254,37444,11
13255,37444,6
13256,37475,7
13257,37477,8
13258,37477,4
13259,37477,9
13260,37495,5
13261,37495,12
13262,37495,6
13263,37495,10
13264,37545,7
13265,37720,9
13266,37720,7
13267,37720,11
13268,37720,10
13269,37727,8
13270,37727,7
13271,37727,10
13272,37729,2
13273,37729,4
13274,37729,5
13275,37729,15
13276,37729,6
13277,37731,9
13278,37731,7
13279,37733,8
13280,37733,9
13281,37733,7
13282,37733,10
13283,37736,7
13284,37739,7
13285,37741,9
13286,37741,7
13287,37830,8
13288,37830,1
13289,37830,2
13290,37830,5
13291,37830,13
13292,37844,4
13293,37844,7
13294,37844,6
13295,37853,8
13296,37853,1
13297,37853,9
13298,37853,10
13299,37857,1
13300,37857,3
13301,37857,7
13302,37857,5
13303,38038,1
13304,38038,2
13305,38038,3
13306,38038,4
13307,38061,4
13308,38061,9
13309,38061,12
13310,38061,10
13311,38095,8
13312,38095,9
13313,38095,7
13314,38159,7
13315,38159,6
13316,38164,7
13317,38164,6
13318,38198,16
13319,38294,8
13320,38294,1
13321,38294,7
13322,38294,5
13323,38304,16
13324,38388,7
13325,38583,8
13326,38583,11
13327,38583,13
13328,38583,10
13329,38798,4
13330,38798,7
13331,38886,4
13332,38886,7
13333,38992,7
13334,39183,7
13335,39183,6
13336,39231,4
13337,39231,7
13338,39231,6
13339,39234,7
13340,39292,9
13341,39292,7
13342,39307,3
13343,39307,7
13344,39381,9
13345,39381,7
13346,39381,18
13347,39400,8
13348,39400,11
13349,39400,12
13350,39400,10
13351,39414,4
13352,39414,7
13353,39414,6
13354,39427,10
13355,39435,8
13356,39435,1
13357,39435,7
13358,39435,18
13359,39444,4
13360,39444,7
13361,39446,11
13362,39446,10
13363,39449,4
13364,39449,7
13365,39449,6
13366,39516,7
13367,39715,4
13368,39801,1
13369,39801,4
13370,39801,5
13371,39801,11
13372,39869,7
13373,40148,9
13374,40148,7
13375,40148,10
13376,40278,8
13377,40278,7
13378,40278,14
13379,40339,8
13380,40339,1
13381,40339,2
13382,40339,3
13383,40339,4
13384,40339,13
13385,40412,9
13386,40412,10
13387,40414,7
13388,40414,14
13389,40478,11
13390,40478,13
13391,40478,10
13392,40491,4
13393,40491,7
13394,40578,8
13395,40578,7
13396,40581,4
13397,40581,6
13398,40583,7
13399,40583,10
13400,40597,4
13401,40597,7
13402,40614,7
13403,40614,10
13404,40617,11
13405,40617,10
13406,40629,7
13407,40629,6
13408,40697,13
13409,40723,9
13410,40723,11
13411,40723,10
13412,40732,1
13413,40732,7
13414,40732,11
13415,40732,10
13416,40815,1
13417,40815,5
13418,40815,10
13419,40815,17
13420,40819,7
13421,40819,15
13422,40819,6
13423,40826,7
13424,40826,15
13425,40826,6
13426,40851,8
13427,40851,1
13428,40851,3
13429,40851,5
13430,40870,7
13431,40946,4
13432,40946,15
13433,40955,4
13434,40955,7
13435,40959,8
13436,40959,4
13437,40959,9
13438,40959,10
13439,40962,4
13440,40962,6
13441,40966,7
13442,41014,9
13443,41014,11
13444,41014,12
13445,41014,10
13446,41285,9
13447,41285,7
13448,41285,6
13449,41527,9
13450,41527,7
13451,41527,10
13452,41527,14
13453,41566,1
13454,41566,3
13455,41566,5
13456,41569,8
13457,41569,1
13458,41569,7
13459,41569,5
13460,41569,10
13461,41571,7
13462,41571,6
13463,41573,4
13464,41573,7
13465,41573,6
13466,41617,9
13467,41617,7
13468,41617,6
13469,41627,8
13470,41627,7
13471,41712,4
13472,41712,7
13473,41716,4
13474,41716,7
13475,41716,10
13476,41724,16
13477,41769,4
13478,41769,7
13479,41769,6
13480,41828,4
13481,41828,14
13482,41863,1
13483,41863,9
13484,41863,7
13485,41997,8
13486,41997,9
13487,41997,7
13488,41997,10
13489,42002,4
13490,42002,15
13491,42004,1
13492,42004,4
13493,42004,7
13494,42007,4
13495,42007,7
13496,42007,6
13497,42009,1
13498,42009,4
13499,42011,4
13500,42011,9
13501,42013,4
13502,42015,8
13503,42015,1
13504,42015,4
13505,42015,7
13506,42015,6
13507,42018,4
13508,42018,7
13509,42176,7
13510,42176,10
13511,42191,2
13512,42191,3
13513,42285,11
13514,42285,10
13515,42418,1
13516,42418,7
13517,42418,6
13518,42422,2
13519,42422,7
13520,42422,6
13521,42422,13
13522,42556,5
13523,42556,12
13524,42556,18
13525,42559,8
13526,42559,1
13527,42559,7
13528,42602,16
13529,42632,9
13530,42632,7
13531,42632,12
13532,42632,10
13533,42638,4
13534,42638,7
13535,42718,8
13536,42718,9
13537,42718,13
13538,42723,11
13539,42725,4
13540,42728,7
13541,42728,6
13542,42730,7
13543,42732,4
13544,42734,2
13545,42734,3
13546,42734,4
13547,42738,8
13548,42738,5
13549,42738,11
13550,42740,4
13551,42761,1
13552,42761,3
13553,42761,4
13554,42761,5
13555,42943,1
13556,42943,7
13557,42943,14
13558,42946,8
13559,42946,4
13560,43289,1
13561,43289,4
13562,43289,7
13563,43289,5
13564,43333,7
13565,43333,6
13566,43376,7
13567,43376,14
13568,43396,7
13569,43419,8
13570,43419,4
13571,43419,9
13572,43419,18
13573,43460,4
13574,43460,7
13575,43549,8
13576,43549,9
13577,43549,7
13578,43549,11
13579,43556,7
13580,43558,8
13581,43558,4
13582,43558,9
13583,43560,3
13584,43560,4
13585,43560,5
13586,43677,7
13587,43677,14
13588,43679,11
13589,43679,12
13590,43679,10
13591,43684,4
13592,43684,7
13593,43684,6
13594,43708,4
13595,43708,16
13596,43744,4
13597,43744,7
13598,43744,6
13599,43836,1
13600,43836,4
13601,43836,9
13602,43869,1
13603,43869,2
13604,43869,3
13605,43869,4
13606,43871,9
13607,43871,7
13608,43871,10
13609,43904,11
13610,43904,10
13611,43908,7
13612,43912,9
13613,43912,7
13614,43914,7
13615,43917,8
13616,43917,1
13617,43917,7
13618,43917,6
13619,43919,4
13620,43919,6
13621,43921,8
13622,43921,9
13623,43921,10
13624,43928,8
13625,43928,5
13626,43928,13
13627,43928,10
13628,43930,4
13629,43930,6
13630,43932,8
13631,43932,7
13632,43932,5
13633,43932,11
13634,43932,12
13635,43932,13
13636,43932,10
13637,43936,9
13638,43936,10
13639,44004,4
13640,44004,6
13641,44020,8
13642,44020,2
13643,44020,3
13644,44020,13
13645,44022,1
13646,44022,2
13647,44022,3
13648,44022,4
13649,44189,7
13650,44189,6
13651,44191,8
13652,44191,13
13653,44191,10
13654,44191,17
13655,44193,4
13656,44193,6
13657,44195,4
13658,44195,7
13659,44197,4
13660,44197,9
13661,44197,7
13662,44199,9
13663,44199,7
13664,44199,10
13665,44204,9
13666,44204,7
13667,44225,3
13668,44225,4
13669,44225,5
13670,44238,4
13671,44238,5
13672,44238,11
13673,44241,4
13674,44241,5
13675,44241,11
13676,44243,4
13677,44243,5
13678,44243,11
13679,44243,13
13680,44301,9
13681,44301,7
13682,44397,7
13683,44397,11
13684,44397,10
13685,44399,1
13686,44399,3
13687,44399,4
13688,44399,5
13689,44511,16
13690,44555,7
13691,44555,6
13692,44555,10
13693,44597,8
13694,44597,9
13695,44597,12
13696,44613,7
13697,44633,16
13698,44657,7
13699,44665,9
13700,44665,7
13701,44665,12
13702,44694,4
13703,44694,7
13704,44709,7
13705,44719,7
13706,44731,11
13707,44731,13
13708,44731,10
13709,44759,9
13710,44759,7
13711,44759,12
13712,44759,10
13713,44761,9
13714,44761,7
13715,44761,19
13716,44761,12
13717,44773,4
13718,44773,11
13719,44777,4
13720,44777,11
13721,44777,13
13722,44788,16
13723,44828,4
13724,44828,11
13725,44828,13
13726,44840,4
13727,44849,8
13728,44849,2
13729,44849,19
13730,44849,13
13731,44849,10
13732,44851,4
13733,44864,4
13734,44864,7
13735,44864,6
13736,44889,4
13737,44889,7
13738,44889,15
13739,44929,7
13740,44929,6
13741,44931,7
13742,44937,9
13743,44937,7
13744,44943,16
13745,44972,4
13746,44972,11
13747,44974,7
13748,44974,10
13749,45028,4
13750,45028,7
13751,45028,15
13752,45062,9
13753,45062,7
13754,45062,10
13755,45074,1
13756,45074,2
13757,45074,3
13758,45074,4
13759,45074,5
13760,45081,5
13761,45081,11
13762,45081,10
13763,45106,4
13764,45106,7
13765,45175,4
13766,45175,7
13767,45183,8
13768,45183,4
13769,45183,9
13770,45183,10
13771,45186,8
13772,45186,1
13773,45186,10
13774,45208,1
13775,45208,3
13776,45208,4
13777,45210,9
13778,45210,7
13779,45221,4
13780,45361,7
13781,45361,11
13782,45361,12
13783,45361,10
13784,45382,7
13785,45382,6
13786,45431,1
13787,45431,2
13788,45431,3
13789,45431,4
13790,45440,4
13791,45440,7
13792,45442,8
13793,45442,1
13794,45442,10
13795,45442,17
13796,45447,7
13797,45447,12
13798,45447,10
13799,45499,8
13800,45499,13
13801,45499,10
13802,45501,4
13803,45501,7
13804,45501,6
13805,45503,7
13806,45517,2
13807,45517,3
13808,45517,4
13809,45635,7
13810,45648,4
13811,45648,7
13812,45658,7
13813,45662,11
13814,45662,10
13815,45666,4
13816,45668,7
13817,45668,5
13818,45668,6
13819,45672,1
13820,45672,4
13821,45672,7
13822,45672,5
13823,45672,6
13824,45720,4
13825,45720,7
13826,45722,8
13827,45722,1
13828,45722,5
13829,45726,4
13830,45728,4
13831,45730,7
13832,45730,5
13833,45730,12
13834,45732,4
13835,45732,5
13836,45732,6
13837,45880,7
13838,45880,6
13839,45928,16
13840,45950,16
13841,45969,4
13842,45969,6
13843,46062,3
13844,46062,4
13845,46062,7
13846,46062,15
13847,46062,6
13848,46105,4
13849,46105,16
13850,46105,6
13851,46231,7
13852,46322,8
13853,46322,7
13854,46335,8
13855,46335,9
13856,46335,7
13857,46335,10
13858,46337,2
13859,46337,3
13860,46337,4
13861,46347,16
13862,46367,9
13863,46367,10
13864,46530,8
13865,46530,1
13866,46530,13
13867,46530,17
13868,46559,7
13869,46559,14
13870,46572,7
13871,46572,10
13872,46574,4
13873,46578,1
13874,46578,4
13875,46578,7
13876,46664,7
13877,46664,12
13878,46664,10
13879,46723,7
13880,46723,10
13881,46772,4
13882,46850,16
13883,46855,8
13884,46855,7
13885,46855,10
13886,46855,14
13887,46862,7
13888,46865,4
13889,46948,2
13890,46948,3
13891,46948,5
13892,46948,12
13893,46965,8
13894,46965,4
13895,46965,11
13896,46965,10
13897,46967,4
13898,46967,5
13899,46967,12
13900,46970,8
13901,46970,4
13902,46972,8
13903,46972,4
13904,46972,5
13905,46972,17
13906,46974,7
13907,46976,4
13908,46976,7
13909,46976,5
13910,46976,6
13911,47044,8
13912,47044,9
13913,47044,7
13914,47044,10
13915,47099,7
13916,47122,4
13917,47122,6
13918,47124,1
13919,47124,2
13920,47124,3
13921,47124,4
13922,47124,5
13923,47124,17
13924,47200,8
13925,47200,10
13926,47202,7
13927,47202,6
13928,47254,8
13929,47254,9
13930,47254,7
13931,47254,10
13932,47261,5
13933,47261,12
13934,47261,10
13935,47382,7
13936,47382,6
13937,47384,1
13938,47384,4
13939,47384,7
13940,47384,5
13941,47404,1
13942,47404,2
13943,47404,4
13944,47404,5
13945,47404,6
13946,47404,13
13947,47423,7
13948,47446,7
13949,47446,12
13950,47446,10
13951,47465,7
13952,47465,5
13953,47465,10
13954,47491,4
13955,47491,7
13956,47516,3
13957,47516,4
13958,47516,7
13959,47518,4
13960,47538,8
13961,47538,1
13962,47538,4
13963,47538,9
13964,47566,9
13965,47566,7
13966,47566,19
13967,47610,7
13968,47610,5
13969,47610,12
13970,47610,6
13971,47629,7
13972,47640,4
13973,47644,7
13974,47646,9
13975,47646,7
13976,47646,15
13977,47721,3
13978,47721,5
13979,47725,4
13980,47725,7
13981,47725,5
13982,47725,6
13983,47736,4
13984,47774,4
13985,47774,5
13986,47793,7
13987,47793,6
13988,47810,11
13989,47810,12
13990,47810,10
13991,47894,7
13992,47894,14
13993,47937,4
13994,47937,11
13995,47937,10
13996,47950,9
13997,47950,7
13998,47950,12
13999,47950,10
14000,47952,8
14001,47952,11
14002,47952,10
14003,47970,4
14004,47970,7
14005,47978,7
14006,47997,1
14007,47997,4
14008,47997,13
14009,47997,10
14010,47999,16
14011,47999,7
14012,48001,7
14013,48001,6
14014,48032,4
14015,48032,7
14016,48032,6
14017,48032,14
14018,48043,7
14019,48043,5
14020,48043,6
14021,48045,4
14022,48082,4
14023,48082,7
14024,48082,5
14025,48082,6
14026,48142,9
14027,48142,7
14028,48142,12
14029,48142,10
14030,48150,11
14031,48161,7
14032,48214,7
14033,48262,16
14034,48304,1
14035,48304,7
14036,48304,10
14037,48319,8
14038,48319,1
14039,48319,7
14040,48319,14
14041,48322,4
14042,48322,16
14043,48326,7
14044,48342,4
14045,48342,7
14046,48342,6
14047,48385,4
14048,48394,7
14049,48394,5
14050,48394,10
14051,48412,8
14052,48412,1
14053,48412,7
14054,48414,1
14055,48414,2
14056,48414,3
14057,48414,4
14058,48414,17
14059,48416,4
14060,48416,9
14061,48516,9
14062,48516,7
14063,48516,10
14064,48518,11
14065,48518,10
14066,48520,4
14067,48560,4
14068,48560,7
14069,48593,4
14070,48593,10
14071,48596,8
14072,48596,7
14073,48596,10
14074,48598,7
14075,48638,7
14076,48638,6
14077,48649,7
14078,48649,14
14079,48678,8
14080,48678,4
14081,48678,11
14082,48678,10
14083,48696,7
14084,48696,6
14085,48698,16
14086,48738,7
14087,48738,10
14088,48741,16
14089,48744,4
14090,48744,7
14091,48744,6
14092,48774,8
14093,48774,1
14094,48774,7
14095,48774,13
14096,48774,10
14097,48780,7
14098,48780,12
14099,48780,13
14100,48780,10
14101,48783,7
14102,48783,14
14103,48872,19
14104,48872,10
14105,48877,9
14106,48877,11
14107,48877,10
14108,48879,7
14109,48879,10
14110,48883,9
14111,48883,7
14112,48883,12
14113,48883,10
14114,48982,2
14115,48982,4
14116,48997,9
14117,48997,7
14118,48997,10
14119,49013,4
14120,49013,5
14121,49110,4
14122,49110,13
14123,49130,4
14124,49130,7
14125,49130,6
14126,49132,16
14127,49220,4
14128,49263,4
14129,49263,16
14130,49265,16
14131,49265,7
14132,49265,14
14133,49272,8
14134,49272,1
14135,49272,10
14136,49274,1
14137,49274,2
14138,49274,3
14139,49274,4
14140,49274,17
14141,49276,4
14142,49278,8
14143,49278,13
14144,49278,10
14145,49280,7
14146,49284,4
14147,49284,7
14148,49284,6
14149,49286,4
14150,49286,6
14151,49314,8
14152,49314,9
14153,49314,7
14154,49347,7
14155,49389,9
14156,49389,18
14157,49396,1
14158,49396,4
14159,49396,15
14160,49524,7
14161,49530,8
14162,49530,1
14163,49530,9
14164,49530,7
14165,49530,10
14166,49530,14
14167,49647,3
14168,49647,4
14169,49647,7
14170,49647,5
14171,49649,8
14172,49649,1
14173,49649,5
14174,49651,8
14175,49651,7
14176,49666,7
14177,49666,5
14178,49666,6
14179,49688,8
14180,49688,7
14181,49688,14
14182,49735,4
14183,49772,7
14184,49772,6
14185,49793,7
14186,49822,7
14187,49822,10
14188,49824,7
14189,49824,15
14190,49910,7
14191,49917,16
14192,49932,7
14193,49932,12
14194,49932,10
14195,49957,4
14196,49957,7
14197,49961,7
14198,50003,8
14199,50003,1
14200,50005,8
14201,50005,7
14202,50064,7
14203,50064,12
14204,50064,10
14205,50068,7
14206,50068,14
14207,50147,8
14208,50147,11
14209,50147,10
14210,50158,7
14211,50158,15
14212,50160,7
14213,50189,4
14214,50189,6
14215,50274,7
14216,50274,6
14217,50354,4
14218,50356,4
14219,50440,11
14220,50440,10
14221,50442,9
14222,50442,7
14223,50445,8
14224,50445,11
14225,50445,10
14226,50514,7
14227,50601,1
14228,50601,3
14229,50601,5
14230,50610,4
14231,50613,11
14232,50658,16
14233,50685,4
14234,50685,7
14235,50685,6
14236,50740,16
14237,50792,4
14238,50792,7
14239,50792,6
14240,50794,8
14241,50794,9
14242,50794,7
14243,50794,10
14244,50796,7
14245,50796,5
14246,50796,11
14247,50796,6
14248,50798,1
14249,50798,4
14250,50800,7
14251,50800,11
14252,50800,10
14253,50802,4
14254,50802,7
14255,50802,6
14256,50804,7
14257,50804,11
14258,50804,10
14259,50806,4
14260,50806,6
14261,50842,4
14262,50842,7
14263,50851,16
14264,50872,2
14265,50872,3
14266,50872,7
14267,50912,6
14268,50923,7
14269,50942,4
14270,50954,4
14271,50954,6
14272,50999,2
14273,50999,4
14274,51024,1
14275,51024,7
14276,51024,5
14277,51037,7
14278,51037,12
14279,51037,10
14280,51077,8
14281,51077,5
14282,51077,10
14283,51080,7
14284,51080,10
14285,51082,4
14286,51082,6
14287,51084,4
14288,51084,6
14289,51086,7
14290,51086,12
14291,51086,10
14292,51088,4
14293,51091,7
14294,51167,7
14295,51174,7
14296,51255,8
14297,51255,4
14298,51255,9
14299,51255,12
14300,51314,1
14301,51314,7
14302,51314,6
14303,51357,9
14304,51357,7
14305,51357,10
14306,51412,8
14307,51412,13
14308,51412,10
14309,51471,7
14310,51471,6
14311,51498,4
14312,51498,11
14313,51540,9
14314,51540,7
14315,51540,10
14316,51545,8
14317,51545,4
14318,51545,7
14319,51545,11
14320,51545,10
14321,51562,13
14322,51573,5
14323,51575,1
14324,51575,4
14325,51662,8
14326,51662,5
14327,51662,14
14328,51662,17
14329,51666,11
14330,51666,12
14331,51666,10
14332,51694,7
14333,51694,6
14334,51698,1
14335,51698,3
14336,51698,13
14337,51705,4
14338,51705,6
14339,51709,4
14340,51709,7
14341,51709,11
14342,51709,13
14343,51709,10
14344,51834,7
14345,51834,6
14346,51884,7
14347,51884,6
14348,51903,4
14349,51903,7
14350,51903,6
14351,51925,7
14352,51925,5
14353,51925,12
14354,51925,10
14355,51927,11
14356,51927,12
14357,51927,10
14358,51931,7
14359,51933,7
14360,51935,8
14361,51935,7
14362,51935,10
14363,51937,11
14364,51937,10
14365,51939,8
14366,51939,1
14367,51939,2
14368,51939,3
14369,51939,4
14370,51939,5
14371,52042,7
14372,52042,10
14373,52042,14
14374,52241,9
14375,52241,7
14376,52241,10
14377,52245,4
14378,52245,6
14379,52279,4
14380,52281,8
14381,52281,9
14382,52281,11
14383,52281,13
14384,52281,10
14385,52283,11
14386,52283,10
14387,52287,8
14388,52287,1
14389,52287,2
14390,52287,3
14391,52287,4
14392,52287,13
14393,52299,16
14394,52319,8
14395,52319,1
14396,52319,7
14397,52319,14
14398,52328,1
14399,52328,7
14400,52328,13
14401,52328,10
14402,52375,9
14403,52375,7
14404,52435,2
14405,52435,4
14406,52435,5
14407,52435,15
14408,52458,7
14409,52458,10
14410,52462,8
14411,52462,1
14412,52462,2
14413,52462,4
14414,52462,5
14415,52462,12
14416,52462,13
14417,52579,7
14418,52579,15
14419,52604,9
14420,52604,7
14421,52604,12
14422,52604,10
14423,52644,11
14424,52644,10
14425,52668,4
14426,52668,7
14427,52668,6
14428,52694,4
14429,52712,9
14430,52712,7
14431,52712,5
14432,52712,12
14433,52712,10
14434,52715,4
14435,52722,8
14436,52722,1
14437,52722,13
14438,52722,10
14439,52722,17
14440,52724,4
14441,52724,7
14442,52730,3
14443,52730,4
