uniqueId,userId,movieId,tag,timestamp
1100,474,363,Holocaust,2006-01-14 01:28:43
1101,474,363,In Netflix queue,2006-01-14 01:28:43
1102,474,364,Disney,2006-01-13 19:35:59
1103,474,371,journalism,2006-01-16 01:40:29
1104,474,377,bus,2006-01-14 02:41:16
1105,474,380,spies,2006-01-14 02:47:06
1106,474,381,alcoholism,2006-01-16 01:30:43
1107,474,412,Edith Wharton,2006-01-13 19:47:13
1108,474,421,horses,2006-01-23 18:20:15
1109,474,425,mental illness,2006-01-23 18:20:34
1110,474,425,Oscar (Best Actress),2006-01-23 18:20:34
1111,474,440,President,2006-01-13 22:28:49
1112,474,454,John Grisham,2006-01-13 19:47:38
1113,474,457,based on a TV show,2006-01-20 19:18:37
1114,474,471,hula hoop,2006-01-16 01:39:07
1115,474,474,assassination,2006-01-24 21:19:03
1116,474,475,Ireland,2006-01-13 19:47:57
1117,474,477,biopic,2006-01-24 21:22:56
1118,474,480,Dinosaur,2006-01-14 01:42:01
1119,474,488,Japan,2006-01-16 01:39:30
1120,474,488,sexuality,2006-01-16 01:39:30
1121,474,497,Shakespeare,2006-01-13 19:39:03
1122,474,500,cross dressing,2006-01-16 01:29:19
1123,474,500,divorce,2006-01-16 01:29:21
1124,474,500,men in drag,2006-01-16 01:29:27
1125,474,508,AIDs,2006-01-16 01:40:34
1126,474,513,radio,2006-01-24 21:20:37
1127,474,513,show business,2006-01-24 21:20:37
1128,474,515,Butler,2006-01-14 01:36:39
1129,474,515,Housekeeper,2006-01-14 01:36:39
1130,474,516,military,2006-01-16 01:17:30
1131,474,522,Australia,2006-01-24 21:21:00
1132,474,522,racism,2006-01-24 21:21:00
1133,474,522,violence,2006-01-24 21:21:00
1134,474,524,football,2006-01-16 01:30:02
1135,474,527,Holocaust,2006-01-13 19:36:10
1136,474,529,chess,2006-01-13 19:48:25
1137,474,531,In Netflix queue,2006-01-14 01:24:56
1138,474,534,C.S. Lewis,2006-01-13 19:39:23
1139,474,535,large cast,2006-01-14 02:41:11
1140,474,538,race,2006-01-24 21:21:05
1141,474,539,Empire State Building,2006-01-14 01:44:01
1142,474,541,robots,2006-01-16 01:37:44
1143,474,543,beat poetry,2006-01-14 01:44:17
1144,474,551,Christmas,2006-01-16 01:40:15
1145,474,551,Halloween,2006-01-16 01:40:15
1146,474,556,politics,2006-01-16 01:41:06
1147,474,562,adolescence,2006-01-14 02:47:07
1148,474,586,christmas,2006-01-16 01:16:22
1149,474,587,overrated,2006-01-13 19:35:51
1150,474,588,Disney,2006-01-13 19:36:11
1151,474,589,robots,2006-01-14 02:41:57
1152,474,590,American Indians,2006-01-13 19:36:16
1153,474,590,Native Americans,2006-01-13 19:36:16
1154,474,592,superhero,2006-01-14 02:36:04
1155,474,593,Hannibal Lector,2006-01-13 19:36:22
1156,474,594,Disney,2006-01-16 01:40:48
1157,474,595,Disney,2006-01-13 19:36:03
1158,474,596,Disney,2006-01-16 01:17:04
1159,474,597,prostitution,2006-01-14 02:38:44
1160,474,608,Coen Brothers,2006-01-13 19:36:08
1161,474,616,Disney,2006-01-23 18:20:01
1162,474,628,priest,2006-01-16 01:44:44
1163,474,638,babies,2006-01-16 01:43:18
1164,474,647,Gulf War,2006-01-16 01:41:58
1165,474,648,based on a TV show,2006-01-24 21:19:44
1166,474,668,India,2006-01-24 21:20:07
1167,474,670,India,2006-01-13 19:42:00
1168,474,671,spoof,2006-01-24 21:19:57
1169,474,673,Bugs Bunny,2006-01-16 01:12:58
1170,474,708,Veterinarian,2006-01-14 01:45:07
1171,474,720,Aardman,2006-01-14 02:47:08
1172,474,728,In Netflix queue,2006-01-14 01:28:16
1173,474,733,Alcatraz,2006-01-14 02:40:18
1174,474,736,Disaster,2006-01-13 19:36:00
1175,474,745,Aardman,2006-01-14 02:47:07
1176,474,748,aliens,2006-01-24 21:23:40
1177,474,750,Atomic bomb,2006-01-14 01:41:28
1178,474,778,drug abuse,2006-01-13 22:31:30
1179,474,780,aliens,2006-01-14 02:36:21
1180,474,800,In Netflix queue,2006-01-14 01:26:14
1181,474,805,John Grisham,2006-01-16 01:46:09
1182,474,818,based on a TV show,2006-01-16 01:46:36
1183,474,830,adultery,2006-01-16 01:15:23
1184,474,832,kidnapping,2006-01-16 01:17:22
1185,474,838,Jane Austen,2006-01-16 01:42:28
1186,474,852,golf,2006-01-16 01:17:42
1187,474,858,Mafia,2006-01-13 19:35:55
1188,474,892,Shakespeare,2006-01-16 01:46:28
1189,474,898,divorce,2006-01-14 02:38:42
1190,474,899,movie business,2006-01-13 19:48:33
1191,474,900,France,2006-01-24 21:23:29
1192,474,902,Capote,2006-01-24 21:24:09
1193,474,903,falling,2006-01-14 02:20:55
1194,474,904,voyeurism,2006-01-14 02:39:40
1195,474,905,Screwball,2006-01-14 01:34:59
1196,474,906,Brooch,2006-01-13 22:27:11
1197,474,907,divorce,2006-01-16 01:43:00
1198,474,908,Mount Rushmore,2006-01-24 21:26:08
1199,474,909,adultery,2006-01-14 02:36:02
1200,474,910,men in drag,2006-01-13 22:31:21
1201,474,911,heist,2006-01-26 20:19:40
1202,474,912,start of a beautiful friendship,2006-01-14 01:31:59
1203,474,913,statue,2006-01-14 02:37:09
1204,474,914,George Bernard Shaw,2006-01-14 01:42:53
1205,474,915,rich guy - poor girl,2006-01-14 02:40:49
1206,474,916,Italy,2006-01-14 02:40:29
1207,474,916,royalty,2006-01-14 02:40:29
1208,474,918,1900s,2006-01-24 21:25:49
1209,474,919,Dorothy,2006-01-14 02:21:10
1210,474,919,Toto,2006-01-14 02:21:10
1211,474,920,Civil War,2006-01-16 01:15:45
1212,474,921,television,2006-01-16 01:44:17
1213,474,922,movies,2006-01-14 02:56:46
1214,474,923,Rosebud,2006-01-14 01:41:08
1215,474,924,Hal,2006-01-15 23:33:55
1216,474,924,space,2006-01-15 23:33:55
1217,474,926,Hollywood,2006-01-14 01:40:21
1218,474,927,divorce,2006-01-15 23:35:40
1219,474,928,Mrs. DeWinter,2006-01-14 01:36:30
1220,474,929,Europe,2006-02-20 13:24:47
1221,474,929,journalism,2006-02-20 13:24:47
1222,474,929,war,2006-02-20 13:24:47
1223,474,930,assassination,2006-01-14 02:50:35
1224,474,931,amnesia,2006-01-24 21:26:39
1225,474,934,wedding,2006-01-16 01:42:47
1226,474,936,Cold War,2006-01-17 18:07:08
1227,474,936,Russia,2006-01-17 18:07:08
1228,474,938,prostitution,2006-01-16 01:28:57
1229,474,940,swashbuckler,2006-01-24 21:23:18
1230,474,941,swashbuckler,2006-01-24 21:25:43
1231,474,943,ghosts,2006-01-26 20:21:18
1232,474,944,Shangri-La,2006-01-14 02:50:08
1233,474,945,Astaire and Rogers,2006-01-13 19:41:41
1234,474,947,butler,2006-01-17 18:04:56
1235,474,947,homeless,2006-01-17 18:04:56
1236,474,947,screwball,2006-01-17 18:05:03
1237,474,948,oil,2006-01-14 02:48:58
1238,474,950,Nick and Nora Charles,2006-01-14 01:09:54
1239,474,951,Screwball,2006-01-14 01:41:46
1240,474,952,race,2006-01-16 01:41:25
1241,474,953,Christmas,2006-01-24 21:25:27
1242,474,954,Politics,2006-01-14 01:42:36
1243,474,955,leopard,2006-01-15 23:34:12
1244,474,955,screwball,2006-01-15 23:34:12
1245,474,956,adoption,2006-01-14 02:50:58
1246,474,965,fugitive,2006-01-14 02:47:41
1247,474,968,zombies,2006-01-13 19:49:47
1248,474,969,missionary,2006-01-14 01:30:49
1249,474,970,crime,2006-01-26 20:19:30
1250,474,971,Tennessee Williams,2006-01-24 21:24:30
1251,474,973,journalism,2006-01-26 20:22:36
1252,474,976,Hemingway,2006-01-16 01:42:42
1253,474,986,Animal movie,2006-01-13 19:49:15
1254,474,991,Ireland,2006-01-16 01:43:41
1255,474,994,food,2006-01-24 21:23:52
1256,474,1006,death penalty,2006-01-24 21:24:40
1257,474,1006,John Grisham,2006-01-24 21:24:40
1258,474,1010,Disney,2006-01-16 01:43:29
1259,474,1010,race,2006-01-16 01:43:29
1260,474,1013,twins,2006-01-16 01:44:24
1261,474,1022,Disney,2006-01-13 19:49:09
1262,474,1025,Disney,2006-01-16 01:45:59
1263,474,1025,King Arthur,2006-01-16 01:45:59
1264,474,1028,Disney,2006-01-16 01:43:35
1265,474,1028,nanny,2006-01-16 01:43:35
1266,474,1029,Disney,2006-01-16 01:42:21
1267,474,1030,Disney,2006-01-16 01:16:59
1268,474,1032,Disney,2006-01-16 01:14:33
1269,474,1033,Disney,2006-01-14 01:41:40
1270,474,1035,Rogers and Hammerstein,2006-01-13 19:39:39
1271,474,1041,In Netflix queue,2006-01-14 01:17:43
1272,474,1042,Music,2006-01-14 01:44:30
1273,474,1059,Shakespeare,2006-01-13 19:41:53
1274,474,1066,Astaire and Rogers,2006-01-13 19:50:30
1275,474,1068,anti-Semitism,2006-01-26 20:20:51
1276,474,1076,governess,2006-01-17 18:09:54
1277,474,1079,fish,2006-01-14 01:41:35
1278,474,1080,Bible,2006-01-16 01:44:01
1279,474,1080,parody,2006-01-16 01:44:01
1280,474,1080,religion,2006-01-16 01:44:01
1281,474,1081,cross dressing,2006-01-24 21:26:53
1282,474,1082,politics,2006-01-24 21:24:21
1283,474,1084,1920s,2006-01-24 21:24:04
1284,474,1084,gangsters,2006-01-24 21:24:04
1285,474,1088,dance,2006-01-26 20:20:56
1286,474,1088,music,2006-01-26 20:20:56
1287,474,1089,heist,2006-01-14 02:51:40
1288,474,1089,violence,2006-01-14 02:51:40
1289,474,1090,Vietnam,2006-01-24 21:26:30
1290,474,1093,1960s,2006-01-16 01:42:16
1291,474,1093,Jim Morrison,2006-01-16 01:42:16
1292,474,1093,music,2006-01-16 01:42:16
1293,474,1096,Holocaust,2006-01-16 01:30:15
1294,474,1097,aliens,2006-01-17 18:06:44
1295,474,1101,Navy,2006-01-24 21:26:44
1296,474,1103,1950s,2006-01-14 02:51:28
1297,474,1103,adolescence,2006-01-14 02:51:28
1298,474,1104,Tennessee Williams,2006-01-14 02:52:26
1299,474,1124,aging,2006-01-14 02:50:41
1300,474,1125,Clousseau,2006-01-16 01:44:58
1301,474,1135,military,2006-01-16 01:17:13
1302,474,1136,England,2006-01-14 01:42:29
1303,474,1136,King Arthur,2006-01-14 01:42:29
1304,474,1147,boxing,2006-01-14 01:11:33
1305,474,1147,In Netflix queue,2006-01-14 01:11:33
1306,474,1148,Aardman,2006-01-15 23:35:33
1307,474,1171,politics,2006-01-13 19:48:58
1308,474,1177,Italy,2006-01-13 22:27:08
1309,474,1178,court,2006-01-17 18:06:09
1310,474,1178,military,2006-01-17 18:06:09
1311,474,1179,crime,2006-01-26 20:21:23
1312,474,1183,adultery,2006-01-16 01:15:03
1313,474,1185,In Netflix queue,2006-01-14 01:10:55
1314,474,1187,disability,2006-01-14 02:50:53
1315,474,1188,Australia,2006-01-14 01:37:29
1316,474,1188,dance,2006-01-14 01:37:29
1317,474,1189,In Netflix queue,2006-01-14 01:12:13
1318,474,1189,police,2006-01-14 01:12:13
1319,474,1193,mental illness,2006-01-24 21:26:25
1320,474,1196,I am your father,2006-01-14 01:37:19
1321,474,1196,space,2006-01-14 02:17:57
1322,474,1196,space opera,2006-01-14 02:17:55
1323,474,1197,Inigo Montoya,2006-01-14 01:43:19
1324,474,1197,six-fingered man,2006-01-14 01:43:19
1325,474,1198,archaeology,2006-01-20 19:14:56
1326,474,1198,ark of the covenant,2006-01-14 02:51:06
1327,474,1198,indiana jones,2006-01-14 02:51:04
1328,474,1200,space,2006-01-24 21:23:21
1329,474,1201,spaghetti western,2006-01-24 21:25:12
1330,474,1203,court,2006-01-14 02:47:25
1331,474,1204,Middle East,2006-01-14 02:49:57
1332,474,1206,brainwashing,2006-01-24 21:24:49
1333,474,1207,Harper Lee,2006-01-13 22:32:22
1334,474,1207,racism,2006-01-13 22:32:22
1335,474,1208,Vietnam,2006-01-24 21:23:36
1336,474,1209,spaghetti western,2006-01-24 21:26:16
1337,474,1210,darth vader,2006-01-14 02:52:07
1338,474,1210,luke skywalker,2006-01-14 02:52:07
1339,474,1210,space opera,2006-01-14 02:52:07
1340,474,1212,ferris wheel,2006-01-14 01:11:07
1341,474,1212,Venice,2006-03-30 01:51:40
1342,474,1212,zither,2006-03-30 01:51:40
1343,474,1213,Mafia,2006-01-24 21:25:20
1344,474,1214,aliens,2006-01-20 14:10:34
1345,474,1217,samurai,2006-01-14 02:51:17
1346,474,1219,Norman Bates,2006-01-14 01:43:48
1347,474,1220,Saturday Night Live,2006-01-16 01:41:45
1348,474,1221,Mafia,2006-01-13 19:37:46
1349,474,1222,Vietnam,2006-01-13 19:49:21
1350,474,1223,moon,2006-01-14 02:21:01
1351,474,1224,Shakespeare,2006-01-13 19:49:38
1352,474,1225,Mozart,2006-01-13 19:40:47
1353,474,1225,Salieri,2006-01-13 19:40:47
1354,474,1228,boxing,2006-01-16 01:44:51
1355,474,1230,New York,2006-01-14 02:47:52
1356,474,1231,NASA,2006-01-13 19:50:02
1357,474,1231,space,2006-01-14 02:51:44
1358,474,1233,submarine,2006-01-24 21:23:55
1359,474,1234,The Entertainer,2006-01-17 18:03:18
1360,474,1235,May-December romance,2006-01-14 02:49:21
1361,474,1237,chess,2006-01-16 01:30:08
1362,474,1237,death,2006-01-16 01:30:08
1363,474,1240,robots,2006-01-15 23:34:48
1364,474,1242,Civil War,2006-01-13 19:41:12
1365,474,1243,Shakespeare sort of,2006-01-13 19:50:15
1366,474,1244,black and white,2006-01-26 20:21:44
1367,474,1245,Mafia,2006-01-16 01:43:52
1368,474,1246,High School,2006-01-13 22:28:54
1369,474,1247,Simon and Garfunkel,2006-01-13 19:38:04
1370,474,1249,hit men,2006-01-24 21:24:59
1371,474,1250,POW,2006-01-14 02:48:11
1372,474,1252,incest,2006-01-17 18:04:40
1373,474,1253,aliens,2006-01-14 02:48:30
1374,474,1254,Cold,2006-01-14 01:44:54
1375,474,1257,skiing,2006-01-16 01:41:38
1376,474,1258,Stephen King,2006-01-13 19:50:24
1377,474,1259,Stephen King,2006-01-13 19:50:38
1378,474,1260,serial killer,2006-01-14 02:50:17
1379,474,1262,POW,2006-01-14 02:49:11
1380,474,1263,Vietnam,2006-01-16 01:42:04
1381,474,1266,revenge,2006-01-23 15:54:26
1382,474,1267,assassination,2006-01-14 02:50:27
1383,474,1267,brainwashing,2006-01-14 02:50:27
1384,474,1269,murder,2006-01-24 21:23:48
1385,474,1270,time travel,2006-01-14 01:40:32
1386,474,1272,World War II,2006-01-13 19:49:55
1387,474,1276,prison,2006-01-17 18:02:10
1388,474,1277,In Netflix queue,2006-01-14 01:24:19
1389,474,1278,spoof,2006-01-23 15:54:35
1390,474,1280,In Netflix queue,2006-01-14 01:11:27
1391,474,1281,Nazis,2006-01-14 02:49:04
1392,474,1282,Disney,2006-01-16 01:42:32
1393,474,1283,gunfight,2006-01-26 20:21:35
1394,474,1284,Hammett,2006-01-26 20:19:34
1395,474,1285,high school,2006-01-15 23:34:22
1396,474,1288,heavy metal,2006-01-15 23:35:05
1397,474,1288,mockumentary,2006-01-15 23:35:05
1398,474,1288,music,2006-01-15 23:35:05
1399,474,1291,archaeology,2006-01-14 02:49:42
1400,474,1291,Holy Grail,2006-01-14 02:49:42
1401,474,1292,television,2006-01-14 02:47:58
1402,474,1293,India,2006-01-13 22:33:07
1403,474,1296,E. M. Forster,2006-01-13 22:34:39
1404,474,1299,Cambodia,2006-01-24 21:25:33
1405,474,1299,Vietnam,2006-01-24 21:25:33
1406,474,1301,Shakespeare sort of,2006-01-26 20:21:10
1407,474,1301,space,2006-01-26 20:21:10
1408,474,1302,baseball,2006-01-24 21:25:03
1409,474,1303,India,2006-01-23 15:55:36
1410,474,1304,crime,2006-01-24 21:24:14
1411,474,1307,New York,2006-01-14 01:38:06
1412,474,1333,birds,2006-01-14 01:40:41
1413,474,1343,remake,2006-01-13 19:41:01
1414,474,1344,lawyer,2006-01-14 01:40:56
1415,474,1345,high school,2006-01-20 19:17:29
1416,474,1345,prom,2006-01-20 19:17:29
1417,474,1345,Stephen King,2006-01-20 19:17:29
1418,474,1348,vampires,2006-01-16 01:29:32
1419,474,1350,demons,2006-01-15 23:38:09
1420,474,1353,personals ads,2006-01-14 01:42:18
1421,474,1354,religion,2006-01-14 01:40:50
1422,474,1356,Borg,2006-01-14 01:37:13
1423,474,1358,ex-con,2006-01-14 01:44:10
1424,474,1361,In Netflix queue,2006-01-14 01:10:59
1425,474,1363,religion,2006-01-16 01:29:46
1426,474,1366,Arthur Miller,2006-01-13 22:32:52
1427,474,1367,dogs,2006-01-16 01:14:23
1428,474,1367,remake,2006-01-16 01:14:23
1429,474,1372,Klingons,2006-01-14 01:44:24
1430,474,1374,Captain Kirk,2006-01-23 15:57:50
1431,474,1376,whales,2006-01-15 23:38:40
1432,474,1377,superhero,2006-01-16 01:14:49
1433,474,1380,high school,2006-01-15 23:37:05
1434,474,1381,high school,2006-01-16 01:15:54
1435,474,1387,Shark,2006-01-14 01:41:53
1436,474,1389,shark,2006-01-16 01:12:06
1437,474,1393,sports,2006-01-14 02:24:49
1438,474,1394,Coen Brothers,2006-01-13 19:43:35
1439,474,1396,spying,2006-01-23 15:57:33
1440,474,1398,Hemingway,2006-01-16 01:29:09
1441,474,1407,slasher,2006-01-23 15:56:54
1442,474,1407,spoof,2006-01-23 15:56:54
1443,474,1408,Hawkeye,2006-01-15 23:37:44
1444,474,1408,James Fennimore Cooper,2006-01-15 23:37:44
1445,474,1411,Shakespeare,2006-01-13 22:33:17
1446,474,1413,Conan,2006-01-14 02:27:23
1447,474,1416,Andrew Lloyd Weber,2006-01-16 01:15:17
1448,474,1423,In Netflix queue,2006-01-14 01:28:05
1449,474,1423,Vietnam,2006-01-14 01:28:05
1450,474,1441,mental illness,2006-01-16 01:41:34
1451,474,1446,In Netflix queue,2006-01-14 01:24:14
1452,474,1449,mockumentary,2006-01-15 23:38:49
1453,474,1466,Mafia,2006-01-13 22:32:57
1454,474,1474,jungle,2006-01-16 01:16:31
1455,474,1485,lawyer,2006-01-16 01:43:22
1456,474,1496,Tolstoy,2006-01-13 22:32:40
1457,474,1500,hit men,2006-01-15 23:37:21
1458,474,1500,reunion,2006-01-15 23:37:21
1459,474,1513,reunion,2006-01-16 01:45:29
1460,474,1537,ballroom dance,2006-01-15 23:38:28
1461,474,1542,In Netflix queue,2006-01-14 01:27:28
1462,474,1544,dinosaurs,2006-01-16 01:09:41
1463,474,1545,death,2006-01-23 15:56:47
1464,474,1569,weddings,2006-01-23 15:56:15
1465,474,1573,transplants,2006-01-14 02:24:12
1466,474,1580,aliens,2006-01-14 02:25:19
1467,474,1586,military,2006-01-16 01:15:38
1468,474,1608,president,2006-01-16 01:41:21
1469,474,1610,Tom Clancy,2006-01-13 22:33:27
1470,474,1617,Police,2006-01-13 22:27:22
1471,474,1625,twist ending,2006-01-23 15:55:17
1472,474,1635,1970s,2006-01-13 22:33:32
1473,474,1643,England,2006-01-16 01:44:09
1474,474,1643,Queen Victoria,2006-01-16 01:44:09
1475,474,1645,lawyers,2006-01-16 01:14:55
1476,474,1650,Henry James,2006-01-23 15:58:03
1477,474,1653,future,2006-01-14 02:24:20
1478,474,1663,military,2006-01-16 01:45:49
1479,474,1672,In Netflix queue,2006-01-14 01:29:14
1480,474,1674,Amish,2006-01-17 18:04:01
1481,474,1680,alternate universe,2006-01-23 15:57:26
1482,474,1682,TV,2006-01-14 02:26:57
1483,474,1683,Henry James,2006-01-13 19:44:05
1484,474,1711,Savannah,2006-01-16 01:16:47
1485,474,1717,sequel,2006-01-23 15:57:13
1486,474,1717,slasher,2006-01-23 15:57:04
1487,474,1717,spoof,2006-01-23 15:57:04
1488,474,1719,Canada,2006-02-13 13:49:33
1489,474,1719,death,2006-02-13 13:49:33
1490,474,1721,shipwreck,2006-01-23 15:57:59
1491,474,1732,Coen Brothers,2006-01-26 20:17:41
1492,474,1735,Charles Dickens,2006-01-16 01:16:03
1493,474,1748,amnesia,2006-01-23 15:54:59
1494,474,1777,1980s,2006-01-14 02:27:10
1495,474,1797,In Netflix queue,2006-01-14 01:26:11
1496,474,1810,politics,2006-01-16 01:29:54
1497,474,1834,twist ending,2006-01-23 15:57:41
1498,474,1836,No DVD at Netflix,2006-01-13 19:10:44
1499,474,1893,In Netflix queue,2006-01-14 01:11:45
1500,474,1900,In Netflix queue,2006-01-14 01:24:49
1501,474,1902,generation X,2006-01-23 15:55:06
1502,474,1909,conspiracy,2006-01-14 02:27:47
1503,474,1912,heist,2006-01-23 15:56:35
1504,474,1913,Australia,2006-01-13 22:34:14
1505,474,1917,space,2006-01-16 01:11:02
1506,474,1921,mathematics,2006-01-23 15:56:37
1507,474,1931,ships,2006-01-23 15:56:11
1508,474,1938,alcoholism,2006-01-20 14:10:11
1509,474,1940,anti-Semitism,2006-01-15 23:36:59
1510,474,1940,Judaism,2006-01-15 23:36:59
1511,474,1942,Huey Long,2006-01-14 01:10:47
1512,474,1942,In Netflix queue,2006-01-14 01:10:47
1513,474,1942,Robert Penn Warren,2006-01-14 01:10:47
1514,474,1945,boxing,2006-01-13 22:34:04
1515,474,1945,coulda been a contender,2006-01-13 22:34:04
1516,474,1947,Gangs,2006-01-14 01:37:54
1517,474,1950,racism,2006-01-17 18:02:22
1518,474,1951,Dickens,2006-01-13 22:33:54
1519,474,1952,prostitution,2006-01-23 15:55:55
1520,474,1953,drugs,2006-01-15 23:36:39
1521,474,1953,police,2006-01-15 23:36:39
1522,474,1954,boxing,2006-01-13 22:34:31
1523,474,1954,sports,2006-01-13 22:34:31
1524,474,1955,divorce,2006-01-13 19:43:17
1525,474,1957,Olympics,2006-01-13 19:37:49
1526,474,1957,sports,2006-01-13 19:37:49
1527,474,1959,adultery,2006-01-23 15:58:43
1528,474,1959,Africa,2006-01-23 15:58:43
1529,474,1960,China,2006-01-15 23:37:26
1530,474,1961,autism,2006-01-13 22:34:23
1531,474,1962,rasicm,2006-01-15 23:36:26
1532,474,1975,Jason,2006-01-16 01:15:29
1533,474,1976,Jason,2006-01-16 01:06:51
1534,474,1977,Jason,2006-01-16 01:11:48
1535,474,1978,Jason,2006-01-16 01:06:45
1536,474,1979,Jason,2006-01-16 01:07:05
1537,474,1983,halloween,2006-01-16 01:16:15
1538,474,1984,halloween,2006-01-16 01:16:20
1539,474,1994,ghosts,2006-01-23 15:56:44
1540,474,1995,ghosts,2006-01-16 01:17:08
1541,474,1996,ghosts,2006-01-16 01:10:25
1542,474,1997,demons,2006-01-15 23:36:31
1543,474,2006,California,2006-01-23 15:55:45
1544,474,2006,Mexico,2006-01-23 15:55:45
1545,474,2011,time travel,2006-01-16 01:14:44
1546,474,2019,samurai,2006-01-15 23:38:32
1547,474,2020,adultery,2006-01-15 23:36:16
1548,474,2022,Bible,2006-01-14 01:27:55
1549,474,2022,Katzanzakis,2006-03-30 01:51:09
1550,474,2028,World War II,2006-01-13 19:35:52
1551,474,2054,Disney,2006-01-23 16:00:13
1552,474,2058,police,2006-01-23 16:01:56
1553,474,2059,twins,2006-01-16 01:16:54
1554,474,2064,General Motors,2006-01-23 16:02:36
1555,474,2064,Michigan,2006-01-23 16:02:36
1556,474,2065,In Netflix queue,2006-01-14 01:27:37
1557,474,2066,memory,2006-01-23 16:02:13
1558,474,2070,music,2006-01-13 22:37:01
1559,474,2071,AIDs,2006-01-14 01:00:42
1560,474,2071,In Netflix queue,2006-01-14 01:00:42
1561,474,2076,sexuality,2006-01-16 13:40:51
1562,474,2076,suburbia,2006-01-16 13:40:51
1563,474,2078,Disney,2006-01-23 16:00:23
1564,474,2080,Disney,2006-01-23 16:01:26
1565,474,2085,Disney,2006-01-13 22:36:21
1566,474,2097,carnival,2006-01-29 18:30:51
1567,474,2097,Ray Bradbury,2006-01-29 18:30:51
1568,474,2100,mermaid,2006-01-13 22:36:48
1569,474,2108,weather forecaster,2006-01-23 16:01:21
1570,474,2114,S.E. Hinton,2006-01-13 22:36:29
1571,474,2115,archaeology,2006-01-20 19:15:19
1572,474,2116,Tolkein,2006-01-16 01:20:27
1573,474,2118,Stephen King,2006-01-13 22:35:28
1574,474,2121,Stephen King,2006-01-16 01:19:15
1575,474,2122,Stephen King,2006-01-16 01:08:16
1576,474,2139,mice,2006-01-17 18:06:24
1577,474,2145,1980s,2006-01-23 16:02:28
1578,474,2145,high school,2006-01-23 16:02:28
1579,474,2160,demons,2006-01-23 16:02:39
1580,474,2167,vampires,2006-01-16 01:18:40
1581,474,2171,aquarium,2006-01-14 01:36:13
1582,474,2171,Boston,2006-01-14 01:36:13
1583,474,2171,personals ads,2006-01-14 01:36:13
1584,474,2186,murder,2006-01-14 02:26:44
1585,474,2187,theater,2006-02-20 20:30:28
1586,474,2194,Capone,2006-01-23 16:03:38
1587,474,2194,gangsters,2006-01-23 16:03:38
1588,474,2202,survival,2006-01-14 02:25:13
1589,474,2203,small towns,2006-01-23 16:02:53
1590,474,2206,paranoia,2006-01-14 02:26:50
1591,474,2208,train,2006-01-14 20:40:42
1592,474,2243,journalism,2006-01-14 02:23:00
1593,474,2247,Mafia,2006-01-16 01:20:32
1594,474,2248,In Your Eyes,2006-01-14 01:36:53
1595,474,2248,Lloyd Dobbler,2006-01-14 01:36:53
1596,474,2249,Mafia,2006-01-16 01:20:45
1597,474,2268,court,2006-01-13 22:36:01
1598,474,2268,military,2006-01-13 22:36:01
1599,474,2291,freaks,2006-01-14 02:23:57
1600,474,2295,Screwball,2006-01-14 01:34:21
1601,474,2300,Broadway,2006-01-14 02:26:02
1602,474,2302,court,2006-01-16 01:20:39
1603,474,2310,adolescence,2006-01-23 16:01:35
1604,474,2312,death penalty,2006-01-16 01:28:39
1605,474,2313,freaks,2006-01-14 02:24:02
1606,474,2324,Holocaust,2006-01-13 19:38:39
1607,474,2329,racism,2006-01-23 15:59:11
1608,474,2334,terrorism,2006-01-23 16:02:58
1609,474,2335,football,2006-01-16 01:22:40
1610,474,2336,England,2006-01-13 22:35:37
1611,474,2351,In Netflix queue,2006-01-14 01:28:51
1612,474,2355,Pixar,2006-01-13 22:35:11
1613,474,2357,South America,2006-01-14 02:23:09
1614,474,2360,In Netflix queue,2006-01-14 01:17:44
1615,474,2390,In Netflix queue,2006-01-14 01:26:59
1616,474,2391,heist,2006-01-23 16:03:05
1617,474,2394,Bible,2006-01-13 22:28:05
1618,474,2394,Moses,2006-01-14 01:36:22
1619,474,2396,England,2006-01-13 22:36:40
1620,474,2410,boxing,2006-01-16 01:21:25
1621,474,2411,boxing,2006-01-16 01:10:40
1622,474,2412,boxing,2006-01-16 01:12:44
1623,474,2420,martial arts,2006-01-23 16:00:51
1624,474,2421,martial arts,2006-01-16 01:20:06
1625,474,2422,martial arts,2006-01-16 01:20:11
1626,474,2423,christmas,2006-01-16 01:11:23
1627,474,2424,e-mail,2006-01-14 01:38:37
1628,474,2424,remake,2006-01-14 01:38:37
1629,474,2431,doctors,2006-01-16 01:10:12
1630,474,2442,In Netflix queue,2006-01-14 01:25:03
1631,474,2463,kidnapping,2006-01-16 01:21:37
1632,474,2467,religion,2006-02-23 14:02:24
1633,474,2470,Australia,2006-01-16 01:19:08
1634,474,2471,Australia,2006-01-16 01:08:51
1635,474,2491,food,2006-01-16 01:21:54
1636,474,2494,Holocaust,2006-01-13 19:10:26
1637,474,2494,Hungary,2006-01-13 19:10:26
1638,474,2502,stapler,2006-01-23 16:02:03
1639,474,2502,workplace,2006-01-23 16:02:09
1640,474,2506,disability,2006-01-16 01:21:00
1641,474,2517,Stephen King,2006-01-16 01:08:25
1642,474,2529,twist ending,2006-01-23 16:02:20
1643,474,2550,ghosts,2006-01-23 16:00:08
1644,474,2553,evil children,2006-01-23 17:54:53
1645,474,2554,evil children,2006-01-23 17:54:52
1646,474,2565,Siam,2006-01-13 22:27:18
