uniqueId,movieId,languageId
8365,8459,2
8366,8461,1
8367,8461,28
8368,8462,1
8369,8463,1
8370,8463,16
8371,8464,1
8372,8465,1
8373,8477,2
8374,8477,4
8375,8481,1
8376,8482,1
8377,8484,28
8378,8484,7
8379,8487,1
8380,8491,1
8381,8492,1
8382,8493,1
8383,8494,1
8384,8495,1
8385,8500,28
8386,8501,1
8387,8501,2
8388,8502,1
8389,8506,1
8390,8507,1
8391,8507,4
8392,8507,2
8393,8511,1
8394,8512,1
8395,8518,1
8396,8521,1
8397,8526,1
8398,8526,10
8399,8526,2
8400,8526,4
8401,8526,65
8402,8526,67
8403,8528,1
8404,8528,4
8405,8529,1
8406,8529,77
8407,8529,5
8408,8529,6
8409,8529,7
8410,8529,4
8411,8529,2
8412,8530,1
8413,8530,45
8414,8531,1
8415,8532,1
8416,8533,1
8417,8534,1
8418,8534,64
8419,8534,2
8420,8535,1
8421,8535,2
8422,8535,3
8423,8542,1
8424,8542,3
8425,8571,1
8426,8574,1
8427,8575,2
8428,8575,1
8429,8577,1
8430,8577,5
8431,8578,1
8432,8580,1
8433,8581,1
8434,8582,1
8435,8587,1
8436,8588,1
8437,8591,1
8438,8593,1
8439,8593,5
8440,8596,1
8441,8596,8
8442,8600,1
8443,8601,2
8444,8604,2
8445,8604,4
8446,8604,15
8447,8604,52
8448,8605,2
8449,8607,28
8450,8607,5
8451,8607,1
8452,8609,73
8453,8609,1
8454,8610,1
8455,8610,14
8456,8611,1
8457,8611,32
8458,8614,1
8459,8614,2
8460,8614,52
8461,8617,1
8462,8620,5
8463,8622,1
8464,8622,29
8465,8623,1
8466,8626,1
8467,8632,1
8468,8633,1
8469,8636,1
8470,8636,6
8471,8636,51
8472,8638,1
8473,8638,2
8474,8640,1
8475,8640,8
8476,8640,39
8477,8640,50
8478,8640,20
8479,8641,1
8480,8641,2
8481,8641,5
8482,8643,1
8483,8643,4
8484,8643,58
8485,8644,1
8486,8645,5
8487,8645,1
8488,8650,1
8489,8656,38
8490,8656,1
8491,8665,1
8492,8665,6
8493,8665,4
8494,8665,3
8495,8666,1
8496,8666,5
8497,8667,1
8498,8670,4
8499,8670,2
8500,8677,1
8501,8684,2
8502,8684,4
8503,8685,5
8504,8690,1
8505,8690,4
8506,8690,6
8507,8695,1
8508,8695,2
8509,8711,1
8510,8712,1
8511,8713,1
8512,8714,1
8513,8718,1
8514,8718,4
8515,8718,6
8516,8720,1
8517,8720,5
8518,8724,3
8519,8724,8
8520,8724,2
8521,8727,1
8522,8727,5
8523,8727,2
8524,8727,4
8525,8730,1
8526,8730,28
8527,8738,2
8528,8743,1
8529,8743,4
8530,8743,2
8531,8748,3
8532,8753,1
8533,8754,1
8534,8754,8
8535,8754,2
8536,8754,3
8537,8755,1
8538,8755,3
8539,8755,2
8540,8755,4
8541,8765,1
8542,8771,1
8543,8772,1
8544,8772,9
8545,8773,1
8546,8773,2
8547,8773,24
8548,8774,1
8549,8778,1
8550,8781,1
8551,8782,1
8552,8783,1
8553,8784,1
8554,8784,42
8555,8795,15
8556,8795,7
8557,8796,1
8558,8798,1
8559,8798,5
8560,8798,2
8561,8798,15
8562,8799,1
8563,8800,1
8564,8804,2
8565,8804,4
8566,8807,1
8567,8807,65
8568,8808,1
8569,8808,56
8570,8808,2
8571,8808,5
8572,8809,1
8573,8810,1
8574,8810,3
8575,8813,1
8576,8814,1
8577,8815,1
8578,8827,1
8579,8830,1
8580,8830,24
8581,8831,1
8582,8832,7
8583,8832,28
8584,8833,1
8585,8833,2
8586,8833,4
8587,8835,1
8588,8835,5
8589,8836,1
8590,8836,28
8591,8838,1
8592,8840,1
8593,8844,38
8594,8848,3
8595,8860,1
8596,8861,1
8597,8864,1
8598,8865,1
8599,8865,87
8600,8865,4
8601,8866,1
8602,8866,3
8603,8869,1
8604,8869,2
8605,8870,1
8606,8873,5
8607,8873,71
8608,8873,151
8609,8874,1
8610,8875,1
8611,8879,1
8612,8879,2
8613,8879,4
8614,8879,67
8615,8879,3
8616,8879,32
8617,8879,12
8618,8880,1
8619,8894,1
8620,8905,1
8621,8905,5
8622,8905,8
8623,8905,29
8624,8906,3
8625,8906,1
8626,8906,5
8627,8907,1
8628,8908,1
8629,8910,1
8630,8910,2
8631,8910,5
8632,8911,1
8633,8911,2
8634,8912,1
8635,8912,52
8636,8912,5
8637,8914,1
8638,8914,2
8639,8915,1
8640,8916,1
8641,8917,1
8642,8917,2
8643,8917,42
8644,8917,15
8645,8917,29
8646,8918,1
8647,8919,1
8648,8920,1
8649,8921,1
8650,8921,3
8651,8928,1
8652,8933,2
8653,8933,1
8654,8934,1
8655,8937,1
8656,8938,1
8657,8939,1
8658,8943,1
8659,8946,1
8660,8946,5
8661,8947,1
8662,8947,28
8663,8948,1
8664,8949,1
8665,8949,134
8666,8949,2
8667,8950,1
8668,8950,5
8669,8951,1
8670,8952,1
8671,8954,1
8672,8955,1
8673,8957,1
8674,8958,1
8675,8959,1
8676,8961,1
8677,8961,2
8678,8961,4
8679,8961,3
8680,8961,52
8681,8961,6
8682,8964,1
8683,8964,2
8684,8964,3
8685,8964,5
8686,8965,1
8687,8966,1
8688,8967,1
8689,8967,28
8690,8968,1
8691,8969,1
8692,8969,4
8693,8969,64
8694,8970,1
8695,8972,1
8696,8972,5
8697,8972,4
8698,8973,5
8699,8973,8
8700,8974,1
8701,8977,1
8702,8978,1
8703,8978,5
8704,8979,1
8705,8981,1
8706,8982,1
8707,8983,7
8708,8984,1
8709,8984,9
8710,8984,2
8711,8984,3
8712,8984,7
8713,8985,1
8714,8985,48
8715,8987,1
8716,8989,1
8717,8998,1
8718,9004,1
8719,9005,1
8720,9008,1
8721,9010,2
8722,9018,29
8723,9018,1
8724,25746,1
8725,25750,73
8726,25750,1
8727,25752,73
8728,25752,1
8729,25753,73
8730,25753,1
8731,25757,1
8732,25769,1
8733,25771,2
8734,25773,1
8735,25782,2
8736,25788,1
8737,25795,1
8738,25797,1
8739,25805,2
8740,25805,6
8741,25825,1
8742,25825,8
8743,25826,1
8744,25827,1
8745,25833,1
8746,25833,2
8747,25833,8
8748,25834,1
8749,25834,52
8750,25841,1
8751,25850,1
8752,25855,1
8753,25856,1
8754,25865,1
8755,25870,1
8756,25886,1
8757,25887,1
8758,25898,18
8759,25905,1
8760,25906,1
8761,25923,1
8762,25927,1
8763,25927,5
8764,25927,2
8765,25937,1
8766,25937,2
8767,25937,3
8768,25940,1
8769,25940,10
8770,25946,1
8771,25947,1
8772,25952,1
8773,25952,5
8774,25959,1
8775,25962,1
8776,25963,5
8777,25996,1
8778,25999,1
8779,26002,1
8780,26002,4
8781,26002,2
8782,26002,38
8783,26002,8
8784,26003,2
8785,26038,1
8786,26048,28
8787,26048,7
8788,26048,6
8789,26052,2
8790,26059,28
8791,26073,28
8792,26073,7
8793,26073,6
8794,26078,1
8795,26082,28
8796,26084,1
8797,26085,1
8798,26085,93
8799,26085,2
8800,26085,9
8801,26095,4
8802,26095,2
8803,26116,1
8804,26122,28
8805,26124,1
8806,26131,29
8807,26131,2
8808,26131,1
8809,26131,5
8810,26133,1
8811,26142,1
8812,26142,2
8813,26142,5
8814,26147,1
8815,26150,6
8816,26150,3
8817,26150,152
8818,26151,2
8819,26151,8
8820,26152,1
8821,26152,2
8822,26152,4
8823,26152,14
8824,26152,28
8825,26152,6
8826,26152,5
8827,26152,35
8828,26158,58
8829,26158,4
8830,26159,28
8831,26159,1
8832,26169,28
8833,26169,1
8834,26171,2
8835,26171,1
8836,26171,4
8837,26172,1
8838,26183,2
8839,26184,6
8840,26195,1
8841,26198,1
8842,26198,2
8843,26198,10
8844,26198,28
8845,26225,2
8846,26231,1
8847,26236,6
8848,26237,1
8849,26242,1
8850,26249,3
8851,26258,5
8852,26265,1
8853,26283,1
8854,26285,1
8855,26303,1
8856,26303,2
8857,26308,9
8858,26308,1
8859,26313,1
8860,26317,2
8861,26322,1
8862,26326,5
8863,26340,2
8864,26344,1
8865,26344,2
8866,26347,6
8867,26350,1
8868,26350,5
8869,26350,4
8870,26350,2
8871,26357,1
8872,26359,3
8873,26365,1
8874,26366,1
8875,26375,1
8876,26386,1
8877,26391,1
8878,26394,1
8879,26394,2
8880,26399,7
8881,26399,10
8882,26401,10
8883,26409,1
8884,26413,10
8885,26422,1
8886,26429,1
8887,26464,1
8888,26467,1
8889,26471,1
8890,26472,5
8891,26472,153
8892,26472,1
8893,26492,1
8894,26492,2
8895,26492,4
8896,26492,34
8897,26498,2
8898,26498,1
8899,26504,1
8900,26504,6
8901,26510,1
8902,26523,1
8903,26524,1
8904,26527,5
8905,26527,4
8906,26527,1
8907,26527,2
8908,26539,1
8909,26542,1
8910,26547,10
8911,26554,1
8912,26554,37
8913,26555,1
8914,26555,6
8915,26562,1
8916,26562,6
8917,26564,1
8918,26564,2
8919,26567,1
8920,26578,32
8921,26578,59
8922,26585,10
8923,26585,7
8924,26585,1
8925,26590,1
8926,26593,1
8927,26599,5
8928,26603,1
8929,26603,8
8930,26606,10
8931,26612,7
8932,26612,10
8933,26612,1
8934,26622,1
8935,26622,3
8936,26629,1
8937,26630,1
8938,26631,58
8939,26645,2
8940,26645,1
8941,26662,28
8942,26662,1
8943,26676,1
8944,26680,1
8945,26681,10
8946,26681,1
8947,26681,34
8948,26681,2
8949,26686,1
8950,26694,7
8951,26695,1
8952,26696,1
8953,26696,2
8954,26696,60
8955,26700,1
8956,26700,10
8957,26701,28
8958,26701,1
8959,26704,1
8960,26712,1
8961,26712,61
8962,26712,77
8963,26713,10
8964,26713,121
8965,26713,70
8966,26713,1
8967,26713,7
8968,26726,1
8969,26729,1
8970,26732,3
8971,26736,10
8972,26741,1
8973,26743,28
8974,26743,77
8975,26745,1
8976,26745,28
8977,26750,1
8978,26750,79
8979,26764,1
8980,26765,10
8981,26776,28
8982,26777,3
8983,26778,1
8984,26782,1
8985,26782,5
8986,26791,1
8987,26791,4
8988,26792,1
8989,26796,2
8990,26797,1
8991,26810,1
8992,26812,1
8993,26819,1
8994,26828,1
8995,26828,4
8996,26838,1
8997,26840,28
8998,26854,1
8999,26861,1
9000,26865,10
9001,26865,7
9002,26865,28
9003,26865,1
9004,26870,1
9005,26871,1
9006,26871,2
9007,26875,2
9008,26900,25
9009,26901,1
9010,26903,28
9011,26913,28
9012,26928,2
9013,26940,1
9014,26947,18
9015,26947,32
9016,26947,60
9017,26947,1
9018,26958,1
9019,26965,1
9020,26974,1
9021,26985,3
9022,26999,1
9023,27003,1
9024,27006,1
9025,27008,1
9026,27008,5
9027,27020,1
9028,27020,4
9029,27020,2
9030,27022,1
9031,27032,1
9032,27032,10
9033,27032,9
9034,27074,1
9035,27075,1
9036,27105,1
9037,27124,18
9038,27124,60
9039,27134,2
9040,27140,1
9041,27140,5
9042,27155,1
9043,27156,28
9044,27176,1
9045,27178,22
9046,27178,12
9047,27178,4
9048,27178,1
9049,27178,67
9050,27178,77
9051,27178,84
9052,27186,2
9053,27193,2
9054,27193,28
9055,27193,4
9056,27246,1
9057,27255,17
9058,27255,94
9059,27266,10
9060,27266,28
9061,27266,7
9062,27306,1
9063,27311,1
9064,27317,28
9065,27320,1
9066,27320,2
9067,27320,8
9068,27320,14
9069,27320,38
9070,27328,28
9071,27329,1
9072,27368,2
9073,27369,1
9074,27370,1
9075,27373,1
9076,27397,15
9077,27397,1
9078,27397,4
9079,27408,1
9080,27408,4
9081,27408,3
9082,27416,32
9083,27416,29
9084,27420,1
9085,27426,10
9086,27426,7
9087,27426,1
9088,27426,15
9089,27426,2
9090,27426,67
9091,27434,1
9092,27441,28
9093,27441,1
9094,27450,1
9095,27450,154
9096,27450,4
9097,27450,2
9098,27450,5
9099,27450,49
9100,27473,1
9101,27478,1
9102,27478,2
9103,27478,5
9104,27480,28
9105,27482,1
9106,27491,28
9107,27513,4
9108,27523,15
9109,27523,1
9110,27537,1
9111,27539,1
9112,27549,28
9113,27549,10
9114,27549,1
9115,27555,1
9116,27563,28
9117,27584,1
9118,27592,15
9119,27592,155
9120,27595,1
9121,27604,28
9122,27618,1
9123,27618,7
9124,27619,1
9125,27627,15
9126,27644,3
9127,27644,2
9128,27644,1
9129,27660,1
9130,27660,28
9131,27664,1
9132,27667,28
9133,27674,1
9134,27683,1
9135,27685,1
9136,27689,2
9137,27689,4
9138,27689,3
9139,27692,5
9140,27692,1
9141,27695,5
9142,27704,28
9143,27705,1
9144,27706,1
9145,27716,18
9146,27721,2
9147,27721,4
9148,27721,156
9149,27722,64
9150,27722,28
9151,27722,1
9152,27728,28
9153,27728,10
9154,27728,1
9155,27731,28
9156,27741,28
9157,27744,3
9158,27746,1
9159,27762,1
9160,27768,2
9161,27769,1
9162,27772,28
9163,27773,15
9164,27776,2
9165,27776,84
9166,27776,1
9167,27778,1
9168,27778,62
9169,27784,28
9170,27784,1
9171,27788,1
9172,27790,1
9173,27793,1
9174,27801,64
9175,27801,1
9176,27802,10
9177,27802,1
9178,27802,7
9179,27802,64
9180,27803,5
9181,27803,57
9182,27803,117
9183,27808,1
9184,27808,5
9185,27815,2
9186,27816,1
9187,27816,4
9188,27820,157
9189,27821,1
9190,27821,79
9191,27821,2
9192,27821,52
9193,27821,5
9194,27821,14
9195,27822,1
9196,27826,1
9197,27829,1
9198,27830,1
9199,27831,1
9200,27831,22
9201,27834,6
9202,27837,1
9203,27838,1
9204,27839,1
9205,27846,1
9206,27846,5
9207,27850,1
9208,27850,2
9209,27865,28
9210,27866,1
9211,27869,15
9212,27873,1
9213,27878,61
9214,27878,1
9215,27879,1
9216,27882,1
9217,27899,1
9218,27899,4
9219,27899,5
9220,27904,1
9221,27905,28
9222,27912,1
9223,30707,1
9224,30707,39
9225,30707,4
9226,30745,28
9227,30749,1
9228,30749,2
9229,30749,158
9230,30793,1
9231,30803,15
9232,30810,1
9233,30810,59
9234,30810,44
9235,30810,52
9236,30810,2
9237,30810,70
9238,30810,4
9239,30810,3
9240,30812,1
9241,30812,17
9242,30816,1
9243,30816,3
9244,30818,1
9245,30818,3
9246,30820,1
9247,30822,1
9248,30825,1
9249,30825,5
9250,30825,14
9251,30846,1
9252,30848,1
9253,30850,1
9254,30850,3
9255,30850,29
9256,30883,1
9257,30890,3
9258,30890,4
9259,30890,2
9260,30890,1
9261,30892,1
9262,30894,1
9263,30898,1
9264,30994,1
9265,31000,1
9266,31030,1
9267,31030,40
9268,31030,8
9269,31030,2
9270,31038,1
9271,31049,1
9272,31083,1
9273,31086,28
9274,31101,1
9275,31101,80
9276,31101,47
9277,31114,1
9278,31116,1
9279,31116,2
9280,31116,4
9281,31123,2
9282,31150,1
9283,31150,4
9284,31162,1
9285,31184,28
9286,31193,1
9287,31221,1
9288,31221,28
9289,31223,1
9290,31225,1
9291,31260,1
9292,31260,14
9293,31297,1
9294,31309,3
9295,31364,15
9296,31364,1
9297,31367,1
9298,31410,4
9299,31410,6
9300,31410,2
9301,31410,1
9302,31420,1
9303,31420,60
9304,31422,1
9305,31424,1
9306,31427,1
9307,31431,1
9308,31433,1
9309,31435,1
9310,31437,28
9311,31445,1
9312,31522,4
9313,31522,1
9314,31522,2
9315,31545,2
9316,31553,1
9317,31590,2
9318,31610,7
9319,31610,28
9320,31610,34
9321,31617,3
9322,31617,29
9323,31617,1
9324,31617,8
9325,31658,28
9326,31660,28
9327,31660,1
9328,31664,10
9329,31664,1
9330,31664,7
9331,31664,28
9332,31664,91
9333,31685,1
9334,31692,5
9335,31692,1
9336,31694,1
9337,31694,65
9338,31694,53
9339,31696,1
9340,31696,44
9341,31696,70
9342,31698,1
9343,31700,1
9344,31702,94
9345,31702,29
9346,31702,1
9347,31737,1
9348,31804,6
9349,31804,4
9350,31851,1
9351,31867,1
9352,31878,7
9353,31878,10
9354,31903,58
9355,31903,6
9356,31903,4
9357,31909,1
9358,31921,67
9359,31921,1
9360,31921,4
9361,31921,2
9362,31923,1
9363,31925,1
9364,31952,12
9365,31973,4
9366,31973,1
9367,31973,2
9368,32009,1
9369,32011,1
9370,32017,1
9371,32017,15
9372,32019,1
9373,32019,6
9374,32022,1
9375,32029,1
9376,32031,1
9377,32031,4
9378,32031,12
9379,32058,1
9380,32060,73
9381,32060,1
9382,32116,1
9383,32139,1
9384,32139,8
9385,32160,1
9386,32160,4
9387,32179,2
9388,32179,4
9389,32213,1
9390,32213,2
9391,32213,5
9392,32234,1
9393,32234,2
9394,32234,4
9395,32234,6
9396,32243,18
9397,32289,1
9398,32291,1
9399,32294,1
9400,32296,1
9401,32296,3
9402,32296,4
9403,32296,19
9404,32298,1
9405,32300,1
9406,32302,1
9407,32314,1
9408,32371,1
9409,32371,38
9410,32387,28
9411,32392,5
9412,32392,1
9413,32392,3
9414,32440,1
9415,32442,1
9416,32456,28
9417,32460,4
9418,32460,1
9419,32469,1
9420,32469,2
9421,32511,7
9422,32515,1
9423,32515,5
9424,32515,16
9425,32554,28
9426,32554,1
9427,32554,3
9428,32582,1
9429,32584,1
9430,32587,1
9431,32589,1
9432,32596,1
9433,32596,2
9434,32596,29
9435,32598,1
9436,32600,7
9437,32600,1
9438,32600,3
9439,32620,2
9440,32632,1
9441,32649,3
9442,32657,2
9443,32659,2
9444,32659,28
9445,32659,7
9446,32666,1
9447,32728,1
9448,32728,14
9449,32743,28
9450,32770,18
9451,32799,4
9452,32799,2
9453,32799,1
9454,32862,1
9455,32875,2
9456,32892,6
9457,32892,4
9458,32898,2
9459,32898,1
9460,32906,6
9461,32906,4
9462,32914,1
9463,32917,3
9464,32917,4
9465,33004,1
9466,33085,1
9467,33090,1
9468,33124,4
9469,33124,6
9470,33126,1
9471,33126,19
9472,33132,1
9473,33138,1
9474,33138,14
9475,33145,1
9476,33145,16
9477,33148,1
9478,33154,1
9479,33158,1
9480,33162,1
9481,33162,29
9482,33162,8
9483,33162,3
9484,33162,4
9485,33164,1
9486,33166,1
9487,33166,17
9488,33166,5
9489,33166,7
9490,33166,15
9491,33171,1
9492,33188,1
9493,33201,5
9494,33237,1
9495,33294,28
9496,33310,2
9497,33310,134
9498,33312,1
9499,33421,1
9500,33435,1
9501,33437,1
9502,33493,1
9503,33495,1
9504,33495,3
9505,33499,1
9506,33558,1
9507,33558,83
9508,33564,3
9509,33615,1
9510,33615,52
9511,33615,5
9512,33615,4
9513,33615,2
9514,33615,16
9515,33629,1
9516,33639,1
9517,33639,5
9518,33644,1
9519,33646,1
9520,33649,1
9521,33649,7
9522,33649,121
9523,33660,1
9524,33669,1
9525,33669,56
9526,33669,5
9527,33672,1
9528,33672,5
9529,33677,1
9530,33679,1
9531,33679,5
9532,33679,2
9533,33681,1
9534,33683,2
9535,33683,1
9536,33683,3
9537,33725,1
9538,33779,1
9539,33779,2
9540,33779,4
9541,33779,5
9542,33781,1
9543,33794,1
9544,33794,7
9545,33801,28
9546,33801,1
9547,33801,10
9548,33815,1
9549,33826,1
9550,33830,1
9551,33834,1
9552,33834,5
9553,33834,3
9554,33834,38
9555,33834,2
9556,33836,1
9557,33836,5
9558,33838,1
9559,33880,1
9560,33893,5
9561,33896,10
9562,33896,28
9563,33896,15
9564,33896,7
9565,33896,1
9566,33896,23
9567,33903,4
9568,33903,1
9569,33966,1
9570,34018,1
9571,34048,1
9572,34072,2
9573,34072,1
9574,34129,1
9575,34143,1
9576,34148,2
9577,34148,1
9578,34148,6
9579,34148,34
9580,34148,7
9581,34150,1
9582,34153,1
9583,34162,1
9584,34164,1
9585,34164,5
9586,34271,1
9587,34292,1
9588,34292,51
9589,34312,1
9590,34319,1
9591,34321,1
9592,34321,5
9593,34323,1
9594,34323,5
9595,34326,1
9596,34330,1
9597,34332,1
9598,34332,10
9599,34334,1
9600,34334,15
9601,34334,6
9602,34334,5
9603,34336,1
9604,34336,134
9605,34338,1
9606,34359,1
9607,34359,3
9608,34397,1
9609,34397,89
9610,34397,90
9611,34397,29
9612,34397,105
9613,34397,2
9614,34397,14
9615,34397,6
9616,34405,1
9617,34405,7
9618,34437,1
9619,34450,10
9620,34450,1
9621,34482,1
9622,34520,1
9623,34523,1
9624,34528,1
9625,34530,1
9626,34530,9
9627,34532,1
9628,34532,2
9629,34534,1
9630,34536,44
9631,34536,1
9632,34536,70
9633,34536,28
9634,34540,1
9635,34542,1
9636,34800,1
9637,34811,18
9638,34811,60
9639,35015,1
9640,35347,1
9641,35807,1
9642,35807,28
9643,35836,1
9644,35836,5
9645,35836,28
9646,35957,1
9647,35957,6
9648,36276,2
9649,36289,2
9650,36363,139
9651,36363,6
9652,36363,2
9653,36363,1
9654,36363,4
9655,36397,1
9656,36401,1
9657,36401,2
9658,36401,4
9659,36401,3
9660,36477,1
9661,36509,1
9662,36509,22
9663,36517,1
9664,36517,3
9665,36517,35
9666,36517,4
9667,36519,1
9668,36519,2
9669,36519,3
9670,36525,1
9671,36525,5
9672,36525,7
9673,36527,1
9674,36529,1
9675,36529,81
9676,36529,4
9677,36529,5
9678,36529,6
9679,36529,2
9680,36529,29
9681,36529,67
9682,36533,1
9683,36535,1
9684,36535,6
9685,36535,81
9686,36537,1
9687,36708,1
9688,36850,10
9689,36931,10
9690,36931,1
9691,36931,7
9692,37211,1
9693,37240,1
9694,37240,29
9695,37380,1
9696,37380,28
9697,37382,1
9698,37384,1
9699,37384,4
9700,37386,1
9701,37444,2
9702,37444,28
9703,37444,1
9704,37444,4
9705,37475,1
9706,37477,1
9707,37477,5
9708,37495,28
9709,37495,1
9710,37545,4
9711,37720,1
9712,37720,89
9713,37720,4
9714,37720,56
9715,37720,14
9716,37720,8
9717,37720,105
9718,37727,1
9719,37727,2
9720,37727,4
9721,37727,29
9722,37727,3
9723,37727,28
9724,37729,1
9725,37731,1
9726,37731,3
9727,37731,4
9728,37733,1
9729,37736,1
9730,37739,1
9731,37741,1
9732,37830,28
9733,37844,1
9734,37853,1
9735,37857,1
9736,38038,1
9737,38061,1
9738,38095,15
9739,38095,6
9740,38159,38
9741,38159,52
9742,38164,1
9743,38164,2
9744,38198,1
9745,38198,6
9746,38198,35
9747,38294,1
9748,38294,8
9749,38294,59
9750,38304,1
9751,38388,1
9752,38388,5
9753,38583,1
9754,38798,1
9755,38886,1
9756,38992,1
9757,39183,1
9758,39183,5
9759,39231,1
9760,39234,1
9761,39292,1
9762,39307,1
9763,39381,1
9764,39381,79
9765,39400,1
9766,39414,1
9767,39414,28
9768,39427,1
9769,39435,1
9770,39435,5
9771,39444,1
9772,39446,1
9773,39449,1
9774,39516,3
9775,39715,1
9776,39801,28
9777,39869,1
9778,40148,1
9779,40148,10
9780,40278,1
9781,40278,5
9782,40278,29
9783,40278,8
9784,40339,1
9785,40412,1
9786,40414,2
9787,40414,4
9788,40414,1
9789,40414,8
9790,40478,1
9791,40491,25
9792,40578,28
9793,40581,1
9794,40583,1
9795,40583,76
9796,40583,29
9797,40583,17
9798,40583,2
9799,40583,7
9800,40597,25
9801,40614,1
9802,40614,2
9803,40617,1
9804,40617,4
9805,40629,1
9806,40723,1
9807,40723,4
9808,40732,1
9809,40732,32
9810,40815,1
9811,40815,2
9812,40815,8
9813,40819,1
9814,40819,6
9815,40826,1
9816,40851,1
9817,40870,2
9818,40870,1
9819,40946,1
9820,40955,1
9821,40955,39
9822,40959,1
9823,40962,1
9824,40966,1
9825,41014,3
9826,41285,1
9827,41527,29
9828,41527,1
9829,41566,1
9830,41566,4
9831,41566,148
9832,41569,1
9833,41571,1
9834,41571,28
9835,41573,1
9836,41573,16
9837,41617,1
9838,41617,5
9839,41627,28
9840,41712,1
9841,41716,1
9842,41716,5
9843,41724,1
9844,41769,1
9845,41828,2
9846,41828,1
9847,41828,4
9848,41863,1
9849,41863,5
9850,41997,1
9851,41997,4
9852,41997,2
9853,41997,14
9854,41997,29
9855,41997,3
9856,41997,56
9857,41997,6
9858,41997,9
9859,42002,1
9860,42002,4
9861,42002,32
9862,42002,19
9863,42004,1
9864,42004,5
9865,42007,1
9866,42007,5
9867,42009,1
9868,42011,1
9869,42011,5
9870,42013,1
9871,42015,1
9872,42018,1
9873,42176,58
9874,42176,6
9875,42285,1
9876,42418,1
9877,42418,11
9878,42418,83
9879,42422,28
9880,42556,1
9881,42559,28
9882,42602,1
9883,42632,15
9884,42632,1
9885,42632,28
9886,42638,1
9887,42718,2
9888,42718,5
9889,42723,1
9890,42723,58
9891,42723,4
9892,42723,9
9893,42723,82
9894,42723,28
9895,42723,59
9896,42723,6
9897,42723,5
9898,42725,1
9899,42728,1
9900,42728,39
9901,42730,1
9902,42732,1
9903,42732,2
9904,42734,1
9905,42734,5
9906,42738,1
9907,42738,2
9908,42738,12
9909,42740,1
9910,42740,29
9911,42740,65
9912,42761,1
9913,42943,1
9914,42946,10
9915,42946,1
9916,43289,28
9917,43289,51
9918,43289,1
9919,43333,65
9920,43333,102
9921,43333,1
9922,43376,4
9923,43396,1
9924,43419,1
9925,43419,5
9926,43460,1
9927,43549,1
9928,43556,1
9929,43558,1
9930,43560,1
9931,43677,1
9932,43679,1
9933,43684,1
9934,43684,5
9935,43708,1
9936,43744,1
9937,43836,1
9938,43869,1
9939,43871,1
9940,43904,1
9941,43908,1
9942,43912,1
9943,43912,3
9944,43914,1
9945,43917,1
9946,43919,1
9947,43921,1
9948,43921,6
9949,43921,5
9950,43928,1
9951,43928,34
9952,43930,1
9953,43932,1
9954,43936,1
9955,43936,5
9956,44004,1
9957,44020,1
9958,44020,5
9959,44022,1
9960,44189,1
9961,44189,5
9962,44191,1
9963,44191,2
9964,44191,8
9965,44191,5
9966,44193,1
9967,44193,2
9968,44195,1
9969,44197,1
9970,44199,1
9971,44199,13
9972,44199,5
9973,44199,38
9974,44204,47
9975,44204,159
9976,44204,46
9977,44204,80
9978,44204,1
9979,44225,1
9980,44238,1
9981,44241,1
9982,44243,1
9983,44301,25
9984,44301,6
9985,44397,1
9986,44399,1
9987,44511,1
9988,44555,4
9989,44597,28
9990,44613,1
9991,44633,1
9992,44657,2
9993,44665,1
9994,44694,5
9995,44709,1
9996,44719,52
9997,44731,1
9998,44759,1
9999,44761,1
10000,44773,1
10001,44777,1
10002,44777,50
10003,44788,1
10004,44828,1
10005,44840,1
10006,44840,5
10007,44849,1
10008,44849,2
10009,44851,4
10010,44864,1
10011,44864,5
10012,44889,1
10013,44929,1
10014,44931,4
10015,44931,1
10016,44937,2
10017,44943,1
10018,44972,1
10019,44972,28
10020,44974,1
10021,45028,1
10022,45028,40
10023,45062,1
10024,45074,1
10025,45081,1
10026,45106,1
10027,45106,7
10028,45175,1
10029,45183,64
10030,45183,1
10031,45183,7
10032,45183,34
10033,45186,1
10034,45186,3
10035,45186,7
10036,45186,10
10037,45186,4
10038,45186,58
10039,45208,1
10040,45210,1
10041,45210,29
10042,45210,4
10043,45221,1
10044,45361,1
10045,45382,1
10046,45431,1
10047,45440,1
10048,45442,1
10049,45442,5
10050,45447,1
10051,45447,2
10052,45447,8
10053,45447,5
10054,45499,1
10055,45501,1
10056,45503,1
10057,45517,1
10058,45517,3
10059,45517,28
10060,45517,19
10061,45635,1
10062,45648,1
10063,45648,7
10064,45648,65
10065,45658,1
10066,45662,1
10067,45662,3
10068,45666,1
10069,45666,5
10070,45668,1
10071,45672,1
10072,45672,5
10073,45672,28
10074,45720,1
10075,45720,2
10076,45722,1
10077,45722,67
10078,45722,56
10079,45722,7
10080,45722,2
10081,45726,1
10082,45728,1
10083,45730,1
10084,45732,1
10085,45880,1
10086,45880,8
10087,45880,2
10088,45928,1
10089,45950,1
10090,45969,1
10091,46062,1
10092,46062,5
10093,46105,1
10094,46105,2
10095,46105,4
10096,46231,1
10097,46231,32
10098,46322,7
10099,46322,28
10100,46322,1
10101,46335,1
10102,46335,28
10103,46335,52
10104,46337,1
10105,46347,1
10106,46367,1
10107,46530,1
10108,46530,4
10109,46530,2
10110,46559,1
10111,46559,76
10112,46572,1
